,New Total Points,Team Name,Old Rank,Old Total Points,GP*,FG%,FT%,3PTM_x,3PT%,PTS,OREB,DREB,AST,ST,BLK,TO,PF,DD,FGM分子,FGM分母,FGM/A*,FTM分子,FTM分母,FTM/A*,3PTM_y,3PTA*
1,149.0,Sea Horse,1,156.0,191,.473*,0.79,2.1047120418848166,.396*,18.05759162303665,1.2303664921465969,4.994764397905759,3.3769633507853403,0.900523560209424,0.5863874345549738,1.9581151832460733,1.9842931937172774,0.16753926701570682,1286,2720,1286/2720,475,601,475/601,402,1015
2,139.0,Little Whale,2,144.0,189,.470*,0.795,1.82010582010582,.386*,15.576719576719576,1.1957671957671958,4.529100529100529,3.1693121693121693,0.8994708994708994,0.8042328042328042,1.560846560846561,2.1164021164021163,0.12698412698412698,1069,2273,1069/2273,462,581,462/581,344,892
3,136.5,Sponge,6,125.0,177,.473*,0.76,1.7853107344632768,.375,15.757062146892656,1.1468926553672316,5.011299435028248,3.0847457627118646,0.9152542372881356,0.847457627118644,1.9491525423728813,2.1299435028248586,0.1807909604519774,1019,2156,1019/2156,435,572,435/572,316,843
4,132.0,螃蟹,3,134.0,184,.457,0.785,1.8206521739130435,.373,15.701086956521738,1.3043478260869565,4.956521739130435,3.902173913043478,0.9565217391304348,0.34782608695652173,1.9782608695652173,2.3097826086956523,0.2608695652173913,1051,2299,1051/2299,452,576,452/576,335,897
5,129.0,Sea Weed,4,129.0,187,.477,0.7929999999999999,1.3850267379679144,.356,15.02139037433155,1.3368983957219251,4.096256684491979,3.7967914438502675,1.1497326203208555,0.7058823529411765,1.8823529411764706,2.304812834224599,0.1925133689839572,1072,2247,1072/2247,406,512,406/512,259,727
6,127.5,Sea Urchin,5,125.5,189,.503,0.779,0.9470899470899471,.396*,13.957671957671957,1.439153439153439,4.798941798941799,3.7195767195767195,0.8888888888888888,0.7619047619047619,1.9365079365079365,2.3915343915343916,0.15873015873015872,962,1913,962/1913,535,687,535/687,179,452
7,119.5,透抽,9,109.5,179,.481,0.774,1.664804469273743,.386*,16.75977653631285,1.0223463687150838,4.307262569832402,3.5977653631284916,0.8547486033519553,0.6312849162011173,2.111731843575419,2.2458100558659218,0.16201117318435754,1061,2206,1061/2206,580,749,580/749,298,773
8,112.5,JS Shrimp,8,110.5,178,.470*,0.759,1.6404494382022472,.365,15.601123595505618,1.5617977528089888,4.747191011235955,3.5842696629213484,0.8033707865168539,0.6292134831460674,2.0224719101123596,2.3820224719101124,0.24719101123595505,1013,2155,1013/2155,459,605,459/605,292,799
9,109.0,Oysters,7,112.0,182,.456,0.8220000000000001,2.1648351648351647,.376,15.31868131868132,1.054945054945055,4.434065934065934,3.7142857142857144,0.8351648351648352,0.4175824175824176,1.9175824175824177,2.302197802197802,0.13736263736263737,1021,2239,1021/2239,352,428,352/428,394,1048
10,99.0,Shark,12,97.5,184,.474,0.82,1.315217391304348,.359,14.33695652173913,1.1793478260869565,4.233695652173913,3.407608695652174,1.0543478260869565,0.6195652173913043,1.5869565217391304,2.505434782608696,0.10869565217391304,979,2064,979/2064,438,534,438/534,242,674
11,97.0,鯉魚王,13,97.0,184,.449,0.7859999999999999,1.7282608695652173,.366,13.809782608695652,1.2445652173913044,4.309782608695652,2.967391304347826,1.1032608695652173,0.5760869565217391,1.701086956521739,2.3532608695652173,0.13043478260869565,899,2003,899/2003,425,541,425/541,318,869
12,96.0,Mermaid,11,102.5,192,.466,0.826,1.421875,.355,14.234375,1.4010416666666667,4.098958333333333,2.9166666666666665,0.8854166666666666,0.859375,1.7135416666666667,2.3645833333333335,0.11979166666666667,965,2073,965/2073,530,642,530/642,273,768
13,93.0,STaNo. 1水嫩嫩鮭魚生魚片,10,103.0,199,.462,0.7440000000000001,1.5979899497487438,.363,15.773869346733669,1.1256281407035176,4.442211055276382,3.592964824120603,0.9195979899497487,0.4723618090452261,2.040201005025126,2.251256281407035,0.1306532663316583,1143,2472,1143/2472,535,719,535/719,318,876
14,88.0,Sea Cucumber,14,79.5,172,.468,0.769,1.5988372093023255,.364,15.598837209302326,1.1046511627906976,4.656976744186046,3.505813953488372,0.7616279069767442,0.5,2.1686046511627906,2.2906976744186047,0.1511627906976744,973,2079,973/2079,462,601,462/601,275,755
15,74.0,吻仔魚去頭去尾留中段,16,67.0,167,.491,0.767,1.2754491017964071,.350,13.892215568862275,1.0838323353293413,3.7964071856287425,2.5748502994011977,0.7365269461077845,0.6646706586826348,1.6047904191616766,1.784431137724551,0.10179640718562874,853,1738,853/1738,401,523,401/523,213,608
16,67.0,翻車魚丸,15,76.0,195,.451,0.75,1.5846153846153845,.361,13.835897435897436,1.158974358974359,3.953846153846154,2.466666666666667,0.7589743589743589,0.6051282051282051,1.5538461538461539,2.246153846153846,0.12307692307692308,983,2179,983/2179,423,564,423/564,309,857
