,New Total Points,Team Name,Old Rank,Old Total Points,GP*,FG%,FT%,3PTM_x,3PT%,PTS,OREB,DREB,AST,ST,BLK,TO,PF,DD,FGM分子,FGM分母,FGM/A*,FTM分子,FTM分母,FTM/A*,3PTM_y,3PTA*
1,140.0,Shark,1,140.0,641,.489,.817,1.4414976599063962,.359,16.934477379095163,1.2215288611544461,4.533541341653666,4.006240249609984,1.0577223088923557,0.6068642745709828,1.7581903276131046,2.152886115444618,0.15912636505460218,3959,8092,3959/8092,2013,2465,2013/2465,924,2573
2,129.0,Sea Horse,2,130.5,643,.471,.782*,1.8009331259720063,.370,16.875583203732504,1.4074650077760498,4.923794712286159,3.28149300155521,0.8833592534992224,0.6080870917573873,1.8771384136858476,2.04199066874028,0.17107309486780714,4117,8742,4117/8742,1459,1866,1459/1866,1158,3127
3,128.0,Sponge,2,130.5,640,.474*,.782*,1.8671875,.382,15.5578125,1.003125,4.75625,3.446875,0.9296875,0.7234375,1.821875,2.1703125,0.16875,3588,7572,3588/7572,1586,2028,1586/2028,1195,3128
4,127.5,STaNo. 1水嫩嫩鮭魚生魚片,5,121.5,623,.487,.780,1.6613162118780096,.384*,16.208667736757626,1.3579454253611556,4.688603531300161,3.234349919743178,0.9036918138041734,0.5377207062600321,1.767255216693419,2.105939004815409,0.16853932584269662,3700,7595,3700/7595,1663,2131,1663/2131,1035,2697
5,121.0,Sea Urchin,4,123.0,638,.508,.743,0.8401253918495298,.387,12.52037617554859,1.5721003134796239,4.4655172413793105,3.658307210031348,0.9984326018808778,0.6614420062695925,1.8025078369905956,2.170846394984326,0.15517241379310345,3031,5963,3031/5963,1390,1871,1390/1871,536,1386
6,118.0,JS Shrimp,6,121.0,647,.467*,.803,1.8887171561051004,.374,16.68933539412674,1.222565687789799,4.550231839258115,3.542503863987635,0.9026275115919629,0.5904173106646059,1.9567233384853169,2.3153013910355487,0.17928902627511592,3899,8344,3899/8344,1778,2215,1778/2215,1222,3266
7,114.0,Sea Weed,7,115.0,621,.486,.793,1.2399355877616747,.353,14.782608695652174,1.3687600644122384,4.36231884057971,4.0772946859903385,1.0821256038647342,0.6570048309178744,1.895330112721417,2.342995169082126,0.18518518518518517,3482,7164,3482/7164,1446,1824,1446/1824,770,2181
8,113.0,Oysters,8,114.0,640,.465,.841,2.4390625,.397,17.0390625,0.9,4.203125,3.8875,0.9640625,0.415625,1.9578125,2.165625,0.115625,3957,8503,3957/8503,1430,1700,1430/1700,1561,3931
9,111.0,鯉魚王,9,111.0,641,.458,.802,1.8720748829953198,.379,13.70826833073323,1.1762870514820594,4.421216848673947,3.2402496099843994,1.0982839313572543,0.6708268330733229,1.578783151326053,2.4165366614664587,0.14040561622464898,3120,6819,3120/6819,1347,1680,1347/1680,1200,3167
10,109.0,螃蟹,11,107.0,637,.467*,.786,1.6216640502354789,.365,15.75353218210361,1.41287284144427,5.141287284144427,3.847723704866562,0.8665620094191523,0.46781789638932497,1.9497645211930925,2.3218210361067504,0.271585557299843,3707,7935,3707/7935,1588,2020,1588/2020,1033,2831
11,104.5,Little Whale,13,97.0,613,.466*,.808,1.5823817292006526,.368,14.890701468189233,1.1484502446982054,4.243066884176183,3.0766721044045675,0.9380097879282219,0.7177814029363785,1.6068515497553018,1.9885807504078303,0.10114192495921696,3340,7171,3340/7171,1478,1830,1478/1830,970,2638
12,104.0,翻車魚丸,10,109.0,643,.466*,.761,1.7433903576982892,.373,15.903576982892691,1.2939346811819596,4.922239502332815,3.1119751166407466,0.8833592534992224,0.6065318818040435,1.8133748055987557,2.245723172628305,0.2115085536547434,3770,8090,3770/8090,1565,2057,1565/2057,1121,3008
13,102.5,Sea Cucumber,12,106.0,644,.467*,.790,1.7391304347826086,.384*,14.90527950310559,1.1972049689440993,4.375776397515528,3.1972049689440993,0.889751552795031,0.6583850931677019,1.8322981366459627,2.2437888198757765,0.15527950310559005,3498,7485,3498/7485,1483,1878,1483/1878,1120,2917
14,87.0,Mermaid,14,96.5,638,.472,.830,1.4059561128526645,.352,14.423197492163009,1.3385579937304075,4.089341692789969,3.042319749216301,0.7241379310344828,0.6943573667711599,1.7225705329153604,2.2147335423197494,0.12695924764890282,3312,7018,3312/7018,1681,2026,1681/2026,897,2550
15,85.5,透抽,15,86.5,621,.474*,.785,1.6264090177133654,.362,16.88888888888889,1.0273752012882447,4.247987117552335,3.4605475040257647,0.8663446054750402,0.605475040257649,1.962962962962963,2.1723027375201287,0.13043478260869565,3774,7955,3774/7955,1930,2458,1930/2458,1010,2793
16,74.0,吻仔魚去頭去尾留中段,16,59.5,499,.481,.768,1.0981963927855711,.333,13.753507014028056,1.0220440881763526,3.655310621242485,3.0521042084168335,0.7595190380761523,0.6713426853707415,1.6933867735470942,1.8637274549098197,0.11222444889779559,2549,5294,2549/5294,1217,1585,1217/1585,548,1647
