,New Total Points,Team Name,Old Rank,Old Total Points,GP*,FG%,FT%,3PTM_x,3PT%,PTS,OREB,DREB,AST,ST,BLK,TO,PF,DD,FGM分子,FGM分母,FGM/A*,FTM分子,FTM分母,FTM/A*,3PTM_y,3PTA*
1,147.5,Sea Horse,1,148.0,273,.475*,.785,1.9816849816849818,.388,17.904761904761905,1.26007326007326,5.183150183150183,3.3956043956043955,0.9377289377289377,0.6117216117216118,1.9377289377289377,2.010989010989011,0.17216117216117216,1840,3870,1840/3870,667,850,667/850,541,1393
2,138.0,Sponge,2,134.5,263,.476,.780,1.9049429657794676,.392,15.840304182509506,1.049429657794677,4.88212927756654,3.20532319391635,0.9011406844106464,0.7680608365019012,1.855513307984791,2.171102661596958,0.1634980988593156,1503,3157,1503/3157,659,845,659/845,501,1278
3,131.5,JS Shrimp,3,129.0,262,.470,.781*,1.782442748091603,.378*,16.068702290076335,1.484732824427481,4.7251908396946565,3.5801526717557253,0.7786259541984732,0.6450381679389313,1.9122137404580153,2.301526717557252,0.24045801526717558,1523,3242,1523/3242,697,892,697/892,467,1234
4,128.5,Sea Urchin,5,126.0,275,.501,.777,0.9127272727272727,.390*,14.054545454545455,1.5163636363636364,4.614545454545454,3.9890909090909092,0.92,0.6727272727272727,1.9345454545454546,2.3127272727272725,0.18181818181818182,1426,2849,1426/2849,762,981,762/981,251,644
5,127.5,Little Whale,4,127.5,272,.475*,.815,1.713235294117647,.380,15.198529411764707,1.2095588235294117,4.430147058823529,3.025735294117647,0.9191176470588235,0.8014705882352942,1.5514705882352942,2.0808823529411766,0.11029411764705882,1501,3160,1501/3160,666,817,666/817,466,1225
6,123.0,Oysters,7,117.5,258,.465*,.834,2.313953488372093,.390*,16.166666666666668,1.0348837209302326,4.406976744186046,3.8255813953488373,0.872093023255814,0.41472868217054265,1.9147286821705427,2.25968992248062,0.1434108527131783,1521,3270,1521/3270,532,638,532/638,597,1529
7,120.5,Sea Weed,6,121.0,256,.482,.793,1.375,.366*,15.25,1.3046875,4.02734375,3.90234375,1.17578125,0.70703125,1.91796875,2.36328125,0.171875,1495,3103,1495/3103,562,709,562/709,352,962
8,116.5,Shark,9,106.0,255,.488,.814,1.4,.366*,16.054901960784314,1.1647058823529413,4.411764705882353,3.835294117647059,1.0705882352941176,0.6549019607843137,1.7490196078431373,2.4313725490196076,0.12549019607843137,1517,3106,1517/3106,703,864,703/864,357,976
9,113.0,螃蟹,8,111.0,262,.466,.786,1.7442748091603053,.373,15.442748091603054,1.4312977099236641,4.885496183206107,3.6412213740458017,0.8664122137404581,0.37404580152671757,2.0229007633587788,2.351145038167939,0.25190839694656486,1494,3206,1494/3206,601,765,601/765,457,1224
10,100.0,鯉魚王,12,101.5,273,.457,.791,1.8424908424908424,.378*,14.084249084249084,1.2673992673992673,4.175824175824176,3.029304029304029,1.098901098901099,0.6153846153846154,1.6007326007326008,2.3333333333333335,0.12454212454212454,1360,2978,1360/2978,622,786,622/786,503,1332
11,96.5,透抽,14,90.0,252,.477,.781*,1.6031746031746033,.378*,16.66269841269841,1.0277777777777777,4.234126984126984,3.5357142857142856,0.8174603174603174,0.5992063492063492,2.0476190476190474,2.2301587301587302,0.14285714285714285,1495,3131,1495/3131,805,1031,805/1031,404,1068
12,91.5,STaNo. 1水嫩嫩鮭魚生魚片,11,103.5,295,.464*,.756,1.5254237288135593,.361,15.766101694915255,1.230508474576271,4.6,3.6610169491525424,0.9389830508474576,0.559322033898305,1.9796610169491526,2.311864406779661,0.14576271186440679,1692,3648,1692/3648,817,1080,817/1080,450,1248
13,90.0,翻車魚丸,9,106.0,283,.462,.761,1.7809187279151943,.382,14.89399293286219,1.1660777385159011,4.30035335689046,2.501766784452297,0.7773851590106007,0.6113074204946997,1.5618374558303887,2.243816254416961,0.14840989399293286,1548,3349,1548/3349,615,808,615/808,504,1318
14,86.0,吻仔魚去頭去尾留中段,15,77.5,247,.491,.789,1.2672064777327936,.344,14.510121457489879,1.097165991902834,3.866396761133603,2.9068825910931175,0.7368421052631579,0.6761133603238867,1.708502024291498,1.8704453441295548,0.12550607287449392,1305,2658,1305/2658,661,838,661/838,313,909
15,85.5,Mermaid,13,98.0,276,.465*,.832,1.3695652173913044,.346,14.097826086956522,1.4057971014492754,4.130434782608695,3.0181159420289854,0.8152173913043478,0.7862318840579711,1.7282608695652173,2.4347826086956523,0.14130434782608695,1375,2960,1375/2960,763,917,763/917,378,1092
16,72.5,Sea Cucumber,16,71.0,255,.464*,.771,1.6784313725490196,.371,15.27843137254902,1.0196078431372548,4.584313725490196,3.388235294117647,0.7647058823529411,0.4823529411764706,2.070588235294118,2.2470588235294118,0.1568627450980392,1424,3067,1424/3067,620,804,620/804,428,1154
