,New Total Points,Team Name,Old Rank,Old Total Points,GP*,FG%,FT%,3PTM_x,3PT%,PTS,OREB,DREB,AST,ST,BLK,TO,PF,DD,FGM分子,FGM分母,FGM/A*,FTM分子,FTM分母,FTM/A*,3PTM_y,3PTA*
1,158.0,Sea Horse,1,160.0,118,.468,.786,1.9576271186440677,.394,17.43220338983051,1.347457627118644,5.033898305084746,3.5762711864406778,0.8898305084745762,0.6016949152542372,2.0084745762711864,1.9067796610169492,0.19491525423728814,768,1641,768/1641,290,369,290/369,231,587
2,143.0,Little Whale,3,123.0,103,.472,.823,2.1844660194174756,.408,16.893203883495147,1.0970873786407767,4.58252427184466,3.0485436893203883,0.8446601941747572,0.7961165048543689,1.5825242718446602,1.9611650485436893,0.1262135922330097,632,1338,632/1338,251,305,251/305,225,552
3,127.0,Sponge,2,128.0,114,.467,.753,1.8508771929824561,.366*,16.517543859649123,1.1491228070175439,5.12280701754386,3.210526315789474,0.956140350877193,0.868421052631579,2.0789473684210527,2.324561403508772,0.17543859649122806,697,1492,697/1492,278,369,278/369,211,576
4,126.5,螃蟹,4,122.5,114,.457,.767*,1.7543859649122806,.371,15.824561403508772,1.2719298245614035,5.12280701754386,4.2105263157894735,1.0614035087719298,0.40350877192982454,2.1842105263157894,2.3859649122807016,0.2894736842105263,667,1460,667/1460,270,352,270/352,200,539
5,119.0,Sea Weed,5,122.0,120,.464,.779,1.2666666666666666,.333,14.183333333333334,1.275,4.191666666666666,3.5833333333333335,1.075,0.7083333333333334,1.875,2.2333333333333334,0.2,646,1391,646/1391,258,331,258/331,152,456
6,119.0,Sea Urchin,6,120.5,113,.512,.756,1.0530973451327434,.434,13.920353982300885,1.2654867256637168,4.902654867256637,3.690265486725664,0.9292035398230089,0.8407079646017699,1.920353982300885,2.424778761061947,0.1504424778761062,577,1126,577/1126,300,397,300/397,119,274
7,112.0,Oysters,8,112.5,115,.455,.812,2.1913043478260867,.373,15.565217391304348,1.0782608695652174,4.495652173913044,3.860869565217391,0.8608695652173913,0.4608695652173913,1.982608695652174,2.408695652173913,0.1565217391304348,657,1444,657/1444,224,276,224/276,252,675
8,109.5,Sea Cucumber,9,107.5,110,.470,.789,1.5545454545454545,.363*,15.663636363636364,1.1545454545454545,4.945454545454545,3.5636363636363635,0.7545454545454545,0.5545454545454546,2.172727272727273,2.3636363636363638,0.19090909090909092,623,1326,623/1326,306,388,306/388,171,471
9,107.5,透抽,7,117.0,118,.487,.767*,1.5932203389830508,.384,16.16949152542373,1.0338983050847457,4.372881355932203,3.3389830508474576,0.847457627118644,0.5169491525423728,2.0338983050847457,2.2203389830508473,0.15254237288135594,687,1411,687/1411,346,451,346/451,188,490
10,107.5,Mermaid,10,107.0,116,.465*,.833,1.4741379310344827,.361,14.051724137931034,1.3103448275862069,3.9827586206896552,3.0,1.043103448275862,0.9396551724137931,1.75,2.3879310344827585,0.11206896551724138,582,1252,582/1252,295,354,295/354,171,474
11,105.0,Shark,11,106.5,115,.465*,.831,1.3043478260869565,.363*,13.97391304347826,1.2173913043478262,4.2,3.4260869565217393,1.1652173913043478,0.6260869565217392,1.4521739130434783,2.4608695652173913,0.08695652173913043,598,1285,598/1285,261,314,261/314,150,413
12,100.5,STaNo. 1水嫩嫩鮭魚生魚片,12,105.0,123,.463,.728,1.6666666666666667,.366*,16.333333333333332,1.113821138211382,4.260162601626016,3.5284552845528454,0.959349593495935,0.43902439024390244,1.991869918699187,2.203252032520325,0.12195121951219512,728,1573,728/1573,348,478,348/478,205,560
13,93.5,鯉魚王,14,91.5,114,.447,.758,1.6491228070175439,.362,13.473684210526315,1.2719298245614035,4.456140350877193,3.0701754385964914,1.105263157894737,0.5789473684210527,1.7719298245614035,2.5350877192982457,0.15789473684210525,544,1216,544/1216,260,343,260/343,188,520
14,92.0,JS Shrimp,13,93.5,106,.445,.715,1.509433962264151,.341,14.820754716981131,1.679245283018868,4.89622641509434,3.518867924528302,0.8207547169811321,0.5754716981132075,2.0849056603773586,2.358490566037736,0.24528301886792453,575,1291,575/1291,261,365,261/365,160,469
15,77.0,吻仔魚去頭去尾留中段,16,74.0,108,.479,.759,1.1759259259259258,.330,12.722222222222221,1.0833333333333333,3.740740740740741,2.240740740740741,0.75,0.6851851851851852,1.3888888888888888,1.8611111111111112,0.08333333333333333,502,1049,502/1049,243,320,243/320,127,385
16,71.0,翻車魚丸,15,77.5,120,.458,.746,1.7166666666666666,.372,14.025,1.0,3.816666666666667,2.675,0.7,0.4,1.6833333333333333,2.216666666666667,0.11666666666666667,606,1324,606/1324,265,355,265/355,206,554
