,New Total Points,Team Name,Old Rank,Old Total Points,GP*,FG%,FT%,3PTM_x,3PT%,PTS,OREB,DREB,AST,ST,BLK,TO,PF,DD,FGM分子,FGM分母,FGM/A*,FTM分子,FTM分母,FTM/A*,3PTM_y,3PTA*
1,147.5,Sea Horse,1,149.0,296,.478*,.788,1.9493243243243243,.382,17.89189189189189,1.239864864864865,5.1824324324324325,3.4155405405405403,0.9290540540540541,0.6182432432432432,1.9594594594594594,2.0304054054054053,0.16891891891891891,2003,4191,2003/4191,713,905,713/905,577,1511
2,134.0,Sponge,2,132.5,290,.474,.780,1.9379310344827587,.393,15.827586206896552,1.0379310344827586,4.841379310344828,3.220689655172414,0.8862068965517241,0.7793103448275862,1.8620689655172413,2.182758620689655,0.15517241379310345,1651,3482,1651/3482,726,931,726/931,562,1431
3,133.0,JS Shrimp,3,130.0,292,.470*,.781*,1.8184931506849316,.381,16.164383561643834,1.4486301369863013,4.657534246575342,3.5993150684931505,0.8184931506849316,0.6267123287671232,1.8835616438356164,2.267123287671233,0.2363013698630137,1705,3629,1705/3629,779,997,779/997,531,1394
4,127.5,Sea Urchin,5,127.0,295,.503,.776,0.9084745762711864,.388*,14.047457627118645,1.5389830508474576,4.596610169491526,3.9593220338983053,0.9084745762711864,0.6813559322033899,1.9254237288135594,2.2847457627118644,0.17966101694915254,1534,3052,1534/3052,808,1041,808/1041,268,690
5,126.0,Little Whale,4,128.0,294,.475,.810,1.7346938775510203,.384,15.156462585034014,1.163265306122449,4.4353741496598635,3.0374149659863945,0.9183673469387755,0.8367346938775511,1.5442176870748299,2.098639455782313,0.1054421768707483,1615,3398,1615/3398,716,884,716/884,510,1329
6,122.0,Oysters,6,117.5,281,.462,.837,2.3416370106761564,.391,16.341637010676155,1.0391459074733096,4.480427046263345,3.8790035587188614,0.9039145907473309,0.4412811387900356,1.9252669039145907,2.2562277580071175,0.1423487544483986,1672,3617,1672/3617,590,705,590/705,658,1682
7,120.0,Shark,8,112.5,277,.487,.813,1.404332129963899,.368,16.15884476534296,1.1660649819494584,4.4296028880866425,3.92057761732852,1.0469314079422383,0.628158844765343,1.7509025270758123,2.3826714801444044,0.1371841155234657,1657,3401,1657/3401,773,951,773/951,389,1058
8,117.5,Sea Weed,7,115.5,279,.478*,.797,1.3405017921146953,.355,15.229390681003585,1.3476702508960574,4.121863799283154,3.8530465949820787,1.1541218637992832,0.7168458781362007,1.913978494623656,2.379928315412186,0.17562724014336917,1631,3410,1631/3410,613,769,613/769,374,1054
9,110.5,螃蟹,11,107.0,291,.466*,.778,1.7285223367697595,.376,15.316151202749142,1.4536082474226804,4.9312714776632305,3.59106529209622,0.8487972508591065,0.38831615120274915,1.958762886597938,2.3127147766323026,0.2542955326460481,1653,3547,1653/3547,648,833,648/833,503,1339
10,98.5,鯉魚王,12,102.5,297,.452,.789,1.8585858585858586,.374*,13.882154882154882,1.2794612794612794,4.185185185185185,3.047138047138047,1.0875420875420876,0.6464646464646465,1.6026936026936027,2.367003367003367,0.12794612794612795,1463,3236,1463/3236,645,817,645/817,552,1475
11,97.5,STaNo. 1水嫩嫩鮭魚生魚片,8,112.5,321,.470*,.759,1.5638629283489096,.367,16.146417445482864,1.2554517133956387,4.669781931464175,3.6448598130841123,0.9345794392523364,0.5638629283489096,1.9875389408099688,2.358255451713396,0.1526479750778816,1883,4007,1883/4007,915,1206,915/1206,502,1367
12,94.5,翻車魚丸,10,109.0,303,.467,.760,1.8085808580858085,.388*,15.161716171617162,1.2046204620462047,4.372937293729373,2.4686468646864688,0.7920792079207921,0.6072607260726073,1.5544554455445545,2.240924092409241,0.1551155115511551,1690,3616,1690/3616,666,876,666/876,548,1412
13,92.0,透抽,14,83.0,276,.471,.781*,1.6014492753623188,.374*,16.456521739130434,1.0144927536231885,4.268115942028985,3.5579710144927534,0.8115942028985508,0.6086956521739131,2.0144927536231885,2.217391304347826,0.14855072463768115,1613,3422,1613/3422,874,1119,874/1119,442,1182
14,86.5,Mermaid,13,92.5,295,.466*,.828,1.3661016949152542,.344,14.250847457627119,1.4338983050847458,4.128813559322034,3.1016949152542375,0.8067796610169492,0.7627118644067796,1.7728813559322034,2.4,0.15254237288135594,1491,3197,1491/3197,819,989,819/989,403,1170
15,83.0,吻仔魚去頭去尾留中段,15,76.5,267,.489,.787,1.2322097378277153,.340,14.400749063670412,1.0936329588014981,3.8801498127340825,2.898876404494382,0.7303370786516854,0.6853932584269663,1.6891385767790261,1.898876404494382,0.12359550561797752,1408,2877,1408/2877,700,890,700/890,329,969
16,78.0,Sea Cucumber,16,73.0,283,.465,.769,1.6890459363957597,.372,15.332155477031803,1.03886925795053,4.5371024734982335,3.4134275618374557,0.7950530035335689,0.4876325088339223,2.07773851590106,2.23321554770318,0.1625441696113074,1584,3406,1584/3406,693,901,693/901,478,1284
