,New Total Points,Team Name,Old Rank,Old Total Points,GP*,FG%,FT%,3PTM_x,3PT%,PTS,OREB,DREB,AST,ST,BLK,TO,PF,DD,FGM分子,FGM分母,FGM/A*,FTM分子,FTM分母,FTM/A*,3PTM_y,3PTA*
1,145.0,Sea Horse,1,148.0,283,0.47700000000000004,.785,1.9469964664310955,.382,17.897526501766784,1.2402826855123674,5.176678445229682,3.4275618374558303,0.9399293286219081,0.6042402826855123,1.9399293286219081,2.0070671378091873,0.1696113074204947,1915,4017,1915/4017,684,871,684/871,551,1442
2,136.5,Sponge,2,132.0,274,0.475,.783*,1.9233576642335766,.392,15.875912408759124,1.0437956204379562,4.872262773722627,3.2153284671532845,0.9087591240875912,0.7773722627737226,1.8722627737226278,2.1605839416058394,0.15693430656934307,1570,3302,1570/3302,683,872,683/872,527,1346
3,131.5,JS Shrimp,3,129.0,275,0.47100000000000003,.783*,1.8109090909090908,.380,16.10909090909091,1.4472727272727273,4.650909090909091,3.5927272727272728,0.8072727272727273,0.6290909090909091,1.88,2.2763636363636364,0.23636363636363636,1601,3401,1601/3401,730,932,730/932,498,1310
4,128.0,Sea Urchin,4,127.0,285,0.499,.779,0.9087719298245615,.388,13.978947368421053,1.5228070175438597,4.610526315789474,3.9649122807017543,0.9122807017543859,0.6736842105263158,1.9263157894736842,2.294736842105263,0.1824561403508772,1474,2951,1474/2951,777,998,777/998,259,668
5,124.0,Little Whale,5,126.5,283,0.473,.815,1.7137809187279152,.379,15.088339222614842,1.1802120141342756,4.41696113074205,3.0,0.9222614840989399,0.8091872791519434,1.558303886925795,2.088339222614841,0.10600706713780919,1548,3275,1548/3275,689,845,689/845,485,1278
6,123.0,Oysters,6,119.0,269,0.46299999999999997,.831,2.3271375464684017,.390,16.234200743494423,1.0483271375464684,4.431226765799257,3.87360594795539,0.8773234200743495,0.4312267657992565,1.9182156133828996,2.2527881040892193,0.14869888475836432,1592,3436,1592/3436,557,670,557/670,626,1604
7,118.0,Shark,9,109.5,265,0.488,.813,1.4226415094339622,.368,16.192452830188678,1.1622641509433962,4.4,3.9320754716981132,1.060377358490566,0.6415094339622641,1.769811320754717,2.422641509433962,0.12830188679245283,1589,3257,1589/3257,736,905,736/905,377,1025
8,116.0,Sea Weed,7,114.5,265,0.48200000000000004,.791,1.3547169811320754,.362,15.177358490566037,1.3094339622641509,4.090566037735849,3.8943396226415095,1.1584905660377358,0.7094339622641509,1.9283018867924528,2.3660377358490567,0.17358490566037735,1543,3203,1543/3203,577,729,577/729,359,991
9,112.5,螃蟹,10,106.5,276,0.467,.787,1.7282608695652173,.376*,15.347826086956522,1.4565217391304348,4.898550724637682,3.5760869565217392,0.8442028985507246,0.37681159420289856,1.9963768115942029,2.3550724637681157,0.2536231884057971,1569,3361,1569/3361,621,789,621/789,477,1270
10,101.0,鯉魚王,12,104.5,282,0.455,.790,1.8475177304964538,.377,14.042553191489361,1.2872340425531914,4.198581560283688,3.0567375886524824,1.0921985815602837,0.6312056737588653,1.5957446808510638,2.3617021276595747,0.13120567375886524,1401,3080,1401/3080,637,806,637/806,521,1383
11,99.0,STaNo. 1水嫩嫩鮭魚生魚片,8,110.5,306,0.46799999999999997,.754,1.565359477124183,.367,16.03267973856209,1.2418300653594772,4.633986928104576,3.6470588235294117,0.9411764705882353,0.5522875816993464,1.977124183006536,2.326797385620915,0.1503267973856209,1787,3815,1787/3815,853,1131,853/1131,479,1306
12,94.0,翻車魚丸,10,106.5,290,0.466,.758,1.793103448275862,.385,15.041379310344828,1.186206896551724,4.3068965517241375,2.4793103448275864,0.8,0.6137931034482759,1.5620689655172413,2.220689655172414,0.1482758620689655,1606,3446,1606/3446,630,831,630/831,520,1351
13,92.5,透抽,14,86.0,262,0.478,.780,1.5954198473282444,.376*,16.633587786259543,1.034351145038168,4.229007633587786,3.5763358778625953,0.8358778625954199,0.6030534351145038,2.0229007633587788,2.2251908396946565,0.1450381679389313,1554,3253,1554/3253,832,1067,832/1067,418,1111
14,86.0,Mermaid,13,94.0,284,0.465,.832,1.3661971830985915,.344,14.070422535211268,1.4154929577464788,4.112676056338028,3.017605633802817,0.8133802816901409,0.7640845070422535,1.7570422535211268,2.4295774647887325,0.14084507042253522,1414,3043,1414/3043,780,938,780/938,388,1127
15,86.0,吻仔魚去頭去尾留中段,15,81.5,258,0.491,.792,1.2248062015503876,.341,14.437984496124031,1.0968992248062015,3.883720930232558,2.895348837209302,0.7286821705426356,0.6821705426356589,1.7093023255813953,1.8875968992248062,0.12790697674418605,1360,2772,1360/2772,689,870,689/870,316,928
16,75.0,Sea Cucumber,16,73.0,266,0.46399999999999997,.766,1.6842105263157894,.373,15.18421052631579,1.0338345864661653,4.56015037593985,3.3684210526315788,0.7669172932330827,0.47368421052631576,2.06390977443609,2.210526315789474,0.16165413533834586,1476,3184,1476/3184,639,834,639/834,448,1200
