,New Total Points,Team Name,Old Rank,Old Total Points,GP*,FG%,FT%,3PTM_x,3PT%,PTS,OREB,DREB,AST,ST,BLK,TO,PF,DD,FGM分子,FGM分母,FGM/A*,FTM分子,FTM分母,FTM/A*,3PTM_y,3PTA*
1,143.0,Sea Horse,1,147.0,392,.481*,.784*,1.9234693877551021,.384,17.681122448979593,1.3010204081632653,5.025510204081633,3.4489795918367347,0.9566326530612245,0.6020408163265306,2.020408163265306,2.076530612244898,0.17091836734693877,2630,5468,2630/5468,917,1169,917/1169,754,1963
2,130.5,Sea Urchin,3,127.0,391,.503,.772*,0.9411764705882353,.394,13.654731457800512,1.567774936061381,4.567774936061381,3.948849104859335,0.948849104859335,0.6240409207161125,1.9053708439897699,2.2225063938618925,0.17902813299232737,1991,3959,1991/3959,989,1281,989/1281,368,934
3,129.0,Shark,3,127.0,378,.493,.814,1.3941798941798942,.365,16.674603174603174,1.2142857142857142,4.4867724867724865,3.962962962962963,1.08994708994709,0.6216931216931217,1.7724867724867726,2.2830687830687832,0.15079365079365079,2325,4712,2325/4712,1126,1383,1126/1383,527,1444
4,128.0,JS Shrimp,5,124.0,385,.472,.784*,1.8753246753246753,.377*,16.73766233766234,1.3324675324675326,4.758441558441558,3.6623376623376624,0.8363636363636363,0.6077922077922078,1.9454545454545455,2.3142857142857145,0.21298701298701297,2326,4924,2326/4924,1070,1364,1070/1364,722,1917
5,126.0,Sponge,2,131.0,392,.474,.783,1.8877551020408163,.386,15.599489795918368,0.9821428571428571,4.7270408163265305,3.260204081632653,0.9030612244897959,0.7219387755102041,1.8928571428571428,2.1581632653061225,0.15051020408163265,2195,4635,2195/4635,985,1258,985/1258,740,1919
6,123.0,Sea Weed,7,120.5,382,.486,.789,1.2958115183246073,.361,15.162303664921465,1.3795811518324608,4.30890052356021,3.856020942408377,1.1335078534031413,0.7068062827225131,1.8403141361256545,2.392670157068063,0.1806282722513089,2221,4573,2221/4573,855,1083,855/1083,495,1373
7,118.5,Little Whale,8,113.0,377,.471*,.817,1.6710875331564987,.378,14.933687002652519,1.1485411140583555,4.3289124668435015,2.9973474801061006,0.9283819628647215,0.7480106100795756,1.5384615384615385,2.0742705570291777,0.09283819628647215,2037,4323,2037/4323,926,1133,926/1133,630,1668
8,114.0,STaNo. 1水嫩嫩鮭魚生魚片,6,122.5,411,.477,.772*,1.6253041362530414,.370*,16.861313868613138,1.313868613138686,4.761557177615572,3.678832116788321,0.9318734793187348,0.5279805352798054,2.002433090024331,2.321167883211679,0.17761557177615572,2522,5284,2522/5284,1218,1577,1218/1577,668,1805
9,114.0,Oysters,9,109.0,363,.460,.837,2.330578512396694,.389,16.209366391184574,0.9862258953168044,4.3884297520661155,3.925619834710744,0.928374655647383,0.418732782369146,1.9311294765840221,2.231404958677686,0.12947658402203857,2133,4639,2133/4639,772,922,772/922,846,2177
10,111.0,螃蟹,9,109.0,380,.473,.773,1.6263157894736842,.371,15.436842105263159,1.5394736842105263,5.03421052631579,3.4894736842105263,0.8789473684210526,0.4605263157894737,1.936842105263158,2.3657894736842104,0.2789473684210526,2184,4622,2184/4622,880,1139,880/1139,618,1665
11,102.5,翻車魚丸,11,106.5,393,.465,.750,1.6997455470737914,.377*,15.053435114503817,1.2671755725190839,4.633587786259542,2.732824427480916,0.8625954198473282,0.628498727735369,1.6692111959287532,2.2264631043257,0.17302798982188294,2194,4717,2194/4717,860,1147,860/1147,668,1773
12,93.0,鯉魚王,12,102.0,393,.455,.807,1.8702290076335877,.369,14.02798982188295,1.1806615776081424,4.221374045801527,3.1374045801526718,1.1145038167938932,0.648854961832061,1.618320610687023,2.3893129770992365,0.1272264631043257,1945,4279,1945/4279,888,1101,888/1101,735,1991
13,89.5,Mermaid,14,88.5,386,.471*,.834,1.4015544041450778,.345,14.60880829015544,1.3730569948186528,4.1217616580310885,3.1373056994818653,0.7823834196891192,0.7694300518134715,1.8212435233160622,2.344559585492228,0.13730569948186527,2010,4272,2010/4272,1078,1293,1078/1293,541,1567
14,87.0,Sea Cucumber,13,89.0,382,.469,.775,1.712041884816754,.373,15.541884816753926,1.0785340314136125,4.515706806282722,3.5523560209424083,0.8089005235602095,0.5706806282722513,2.1178010471204187,2.261780104712042,0.1649214659685864,2162,4614,2162/4614,959,1238,959/1238,654,1754
15,83.5,透抽,15,83.0,371,.470,.780,1.6064690026954178,.370*,16.587601078167115,1.0107816711590296,4.318059299191375,3.4797843665768196,0.8247978436657682,0.6361185983827493,2.035040431266846,2.2452830188679247,0.14555256064690028,2198,4673,2198/4673,1162,1489,1162/1489,596,1612
16,75.5,吻仔魚去頭去尾留中段,16,69.0,338,.481*,.778,1.1923076923076923,.330,14.408284023668639,1.0769230769230769,3.8579881656804735,2.973372781065089,0.7366863905325444,0.6982248520710059,1.6715976331360947,1.9201183431952662,0.12130177514792899,1791,3726,1791/3726,885,1137,885/1137,403,1220
