,New Total Points,Team Name,Old Rank,Old Total Points,GP*,FG%,FT%,3PTM_x,3PT%,PTS,OREB,DREB,AST,ST,BLK,TO,PF,DD,FGM分子,FGM分母,FGM/A*,FTM分子,FTM分母,FTM/A*,3PTM_y,3PTA*
1,143.0,Sea Horse,1,144.5,395,.481*,.785*,1.918987341772152,.382,17.68860759493671,1.2962025316455696,5.022784810126582,3.4506329113924052,0.9569620253164557,0.6050632911392405,2.017721518987342,2.0759493670886076,0.16962025316455695,2652,5515,2652/5515,925,1178,925/1178,758,1983
2,134.0,Shark,3,130.5,384,.492,.816,1.40625,.366,16.705729166666668,1.2109375,4.515625,3.9713541666666665,1.0885416666666667,0.6380208333333334,1.7682291666666667,2.2786458333333335,0.15364583333333334,2364,4802,2364/4802,1147,1405,1147/1405,540,1477
3,130.0,Sea Urchin,4,130.0,395,.503,.773*,0.9544303797468354,.398,13.670886075949367,1.5645569620253164,4.574683544303798,3.9316455696202532,0.9493670886075949,0.6177215189873417,1.8962025316455695,2.2151898734177213,0.17721518987341772,2014,4003,2014/4003,995,1287,995/1287,377,947
4,129.0,JS Shrimp,5,127.0,390,.472,.783,1.8846153846153846,.377,16.753846153846155,1.3205128205128205,4.764102564102564,3.6384615384615384,0.8307692307692308,0.6153846153846154,1.9435897435897436,2.3025641025641024,0.2128205128205128,2361,4998,2361/4998,1077,1375,1077/1375,735,1948
5,128.0,Sponge,2,131.0,399,.473*,.785*,1.8847117794486214,.384,15.588972431077694,0.9924812030075187,4.7368421052631575,3.2781954887218046,0.899749373433584,0.731829573934837,1.8897243107769424,2.1578947368421053,0.15288220551378445,2236,4723,2236/4723,996,1269,996/1269,752,1956
6,124.0,Sea Weed,7,119.0,387,.486,.790,1.2894056847545219,.360,15.093023255813954,1.372093023255814,4.3023255813953485,3.850129198966408,1.1291989664082687,0.7028423772609819,1.834625322997416,2.37984496124031,0.17829457364341086,2241,4614,2241/4614,860,1089,860/1089,499,1388
7,117.0,Little Whale,8,110.0,384,.469,.817,1.6588541666666667,.375,14.817708333333334,1.15625,4.322916666666667,2.9921875,0.9322916666666666,0.7526041666666666,1.5520833333333333,2.0703125,0.09114583333333333,2059,4387,2059/4387,935,1144,935/1144,637,1697
8,114.0,Oysters,10,107.5,366,.460,.836,2.330601092896175,.389,16.23497267759563,0.9918032786885246,4.396174863387978,3.9234972677595628,0.9262295081967213,0.4180327868852459,1.9262295081967213,2.2295081967213113,0.13114754098360656,2157,4690,2157/4690,775,927,775/927,853,2193
9,112.0,STaNo. 1水嫩嫩鮭魚生魚片,6,124.0,415,.477,.773*,1.636144578313253,.371,16.874698795180723,1.310843373493976,4.759036144578313,3.6963855421686747,0.9253012048192771,0.5253012048192771,2.0024096385542167,2.310843373493976,0.17590361445783131,2549,5339,2549/5339,1226,1586,1226/1586,679,1829
10,109.5,螃蟹,9,108.5,385,.473*,.773*,1.6207792207792209,.372,15.410389610389611,1.5454545454545454,5.038961038961039,3.477922077922078,0.8805194805194805,0.4597402597402597,1.9272727272727272,2.366233766233766,0.2779220779220779,2211,4670,2211/4670,887,1148,887/1148,624,1678
11,102.5,翻車魚丸,11,106.5,397,.464,.750,1.6876574307304786,.374*,15.02015113350126,1.2745591939546599,4.664987405541562,2.7355163727959697,0.8614609571788413,0.6297229219143576,1.672544080604534,2.2216624685138537,0.17632241813602015,2213,4767,2213/4767,867,1156,867/1156,670,1792
12,93.0,鯉魚王,12,103.0,397,.457,.804,1.871536523929471,.370,14.093198992443325,1.18639798488665,4.2191435768261965,3.1662468513853903,1.1158690176322419,0.6498740554156172,1.6095717884130982,2.395465994962217,0.12846347607052896,1976,4326,1976/4326,900,1119,900/1119,743,2007
13,89.0,Mermaid,13,90.0,391,.470,.834,1.3989769820971867,.345,14.572890025575447,1.3759590792838874,4.120204603580563,3.125319693094629,0.7774936061381074,0.7723785166240409,1.8107416879795397,2.3350383631713556,0.13554987212276215,2032,4325,2032/4325,1087,1303,1087/1303,547,1585
14,85.5,Sea Cucumber,14,88.0,389,.468,.774,1.7146529562982005,.374*,15.568123393316196,1.0719794344473008,4.5038560411311055,3.5552699228791775,0.8097686375321337,0.583547557840617,2.102827763496144,2.2519280205655527,0.16452442159383032,2204,4712,2204/4712,981,1267,981/1267,667,1785
15,81.0,透抽,15,80.0,376,.471,.778,1.6037234042553192,.369,16.56648936170213,1.002659574468085,4.295212765957447,3.4654255319148937,0.8218085106382979,0.6276595744680851,2.029255319148936,2.2367021276595747,0.14361702127659576,2229,4730,2229/4730,1168,1501,1168/1501,603,1633
16,76.5,吻仔魚去頭去尾留中段,16,68.5,342,.481*,.777,1.1871345029239766,.330,14.429824561403509,1.0818713450292399,3.845029239766082,2.991228070175439,0.7280701754385965,0.6988304093567251,1.6783625730994152,1.9269005847953216,0.11988304093567251,1816,3776,1816/3776,897,1154,897/1154,406,1230
