,New Total Points,Team Name,Old Rank,Old Total Points,GP*,FG%,FT%,3PTM_x,3PT%,PTS,OREB,DREB,AST,ST,BLK,TO,PF,DD,FGM分子,FGM分母,FGM/A*,FTM分子,FTM分母,FTM/A*,3PTM_y,3PTA*
1,153.0,Sea Horse,1,153.5,227,.476,.790*,2.039647577092511,.392*,17.96035242290749,1.2202643171806167,5.140969162995595,3.356828193832599,0.8986784140969163,0.6299559471365639,1.9118942731277533,1.9779735682819384,0.17180616740088106,1533,3221,1533/3221,548,694,548/694,463,1180
2,141.5,Little Whale,2,145.0,233,.474,.805,1.8068669527896997,.387*,15.600858369098713,1.2145922746781115,4.489270386266094,3.1373390557939915,0.9527896995708155,0.8240343347639485,1.5278969957081545,2.124463519313305,0.11587982832618025,1314,2771,1314/2771,586,728,586/728,421,1087
3,130.5,Sponge,4,124.5,221,.471,.768,1.8280542986425339,.380*,15.619909502262443,1.085972850678733,4.841628959276018,3.1085972850678734,0.9321266968325792,0.8054298642533937,1.909502262443439,2.1312217194570136,0.167420814479638,1256,2667,1256/2667,536,698,536/698,404,1063
4,128.5,Sea Urchin,3,130.0,233,.502,.774,0.8927038626609443,.387*,13.772532188841202,1.4935622317596566,4.725321888412017,3.811158798283262,0.9141630901287554,0.7253218884120172,1.8755364806866952,2.347639484978541,0.1759656652360515,1182,2353,1182/2353,637,823,637/823,208,538
5,127.5,Sea Weed,5,121.0,217,.475,.790*,1.336405529953917,.355,14.857142857142858,1.336405529953917,4.050691244239632,3.8755760368663594,1.1843317972350231,0.7142857142857143,1.9078341013824884,2.23963133640553,0.18433179723502305,1238,2608,1238/2608,458,580,458/580,290,818
6,123.5,Oysters,6,118.0,217,.463*,.838,2.2857142857142856,.392*,15.953917050691244,1.0414746543778801,4.433179723502304,3.824884792626728,0.8525345622119815,0.43317972350230416,1.8986175115207373,2.271889400921659,0.1382488479262673,1258,2716,1258/2716,450,537,450/537,496,1265
7,123.0,螃蟹,7,114.5,219,.463*,.787,1.7853881278538812,.374,15.61187214611872,1.4018264840182648,5.0,3.7351598173515983,0.8767123287671232,0.3835616438356164,2.0182648401826486,2.2922374429223744,0.2648401826484018,1251,2704,1251/2704,526,668,526/668,391,1046
8,116.0,JS Shrimp,8,112.0,216,.469,.765,1.712962962962963,.372,15.777777777777779,1.5277777777777777,4.819444444444445,3.5324074074074074,0.7777777777777778,0.6527777777777778,1.9444444444444444,2.314814814814815,0.25,1239,2644,1239/2644,560,732,560/732,370,994
9,108.0,Shark,9,108.0,219,.478,.820,1.3287671232876712,.357,14.954337899543379,1.182648401826484,4.315068493150685,3.6027397260273974,1.0502283105022832,0.6894977168949772,1.6712328767123288,2.4885844748858448,0.1187214611872146,1212,2535,1212/2535,560,683,560/683,291,816
10,100.5,透抽,13,94.0,213,.483,.778,1.6338028169014085,.380*,16.910798122065728,1.0,4.206572769953052,3.568075117370892,0.8403755868544601,0.5915492957746479,2.075117370892019,2.2629107981220655,0.15023474178403756,1284,2660,1284/2660,686,882,686/882,348,916
11,94.0,鯉魚王,14,93.5,229,.455,.779,1.7641921397379912,.370,13.899563318777293,1.3231441048034935,4.235807860262009,2.9737991266375547,1.1179039301310043,0.5633187772925764,1.6375545851528384,2.3013100436681224,0.13100436681222707,1136,2499,1136/2499,507,651,507/651,404,1092
12,93.5,STaNo. 1水嫩嫩鮭魚生魚片,10,106.5,244,.462*,.752,1.5614754098360655,.365,15.790983606557377,1.1926229508196722,4.524590163934426,3.6475409836065573,0.9098360655737705,0.5286885245901639,2.0327868852459017,2.25,0.15163934426229508,1405,3043,1405/3043,662,880,662/880,381,1045
13,91.5,Mermaid,11,102.5,235,.462*,.827,1.4,.351,14.063829787234043,1.4723404255319148,4.148936170212766,2.9191489361702128,0.8553191489361702,0.825531914893617,1.7063829787234042,2.404255319148936,0.13617021276595745,1167,2527,1167/2527,642,776,642/776,329,938
14,81.0,吻仔魚去頭去尾留中段,15,75.5,206,.487,.781,1.2912621359223302,.350,14.194174757281553,1.0970873786407767,3.8446601941747574,2.7233009708737863,0.7912621359223301,0.6456310679611651,1.6844660194174756,1.854368932038835,0.10194174757281553,1070,2197,1070/2197,518,663,518/663,266,760
15,79.0,Sea Cucumber,16,74.5,211,.463*,.762,1.6255924170616114,.366,15.213270142180095,1.04739336492891,4.639810426540285,3.4691943127962084,0.7393364928909952,0.4881516587677725,2.085308056872038,2.2322274881516586,0.16113744075829384,1174,2533,1174/2533,519,681,519/681,343,937
16,77.0,翻車魚丸,12,95.0,243,.457,.754,1.7325102880658436,.378,14.300411522633745,1.139917695473251,4.0246913580246915,2.4403292181069958,0.7448559670781894,0.6008230452674898,1.522633744855967,2.246913580246914,0.12757201646090535,1274,2788,1274/2788,506,671,506/671,421,1115
