,New Total Points,Team Name,Old Rank,Old Total Points,GP*,FG%,FT%,3PTM_x,3PT%,PTS,OREB,DREB,AST,ST,BLK,TO,PF,DD,FGM分子,FGM分母,FGM/A*,FTM分子,FTM分母,FTM/A*,3PTM_y,3PTA*
1,161.5,Sea Horse,1,161.0,100,.473*,.789,1.94,0.396,17.6,1.39,5.06,3.46,0.9,0.59,2.0,1.87,0.22,654,1383,654/1383,258,327,258/327,194,490
2,144.5,Little Whale,4,123.5,90,.473*,.812,2.2222222222222223,0.40299999999999997,16.966666666666665,1.1333333333333333,4.644444444444445,3.0,0.8444444444444444,0.7555555555555555,1.5777777777777777,2.066666666666667,0.13333333333333333,558,1180,558/1180,211,260,211/260,200,496
3,124.0,Sea Urchin,2,125.5,99,.521,.758,1.0606060606060606,0.43799999999999994,14.303030303030303,1.202020202020202,4.898989898989899,3.5757575757575757,0.9595959595959596,0.8585858585858586,1.9393939393939394,2.404040404040404,0.1414141414141414,516,991,516/991,279,368,279/368,105,240
4,123.5,Sponge,5,122.5,98,.465*,.774*,1.7142857142857142,0.344,16.775510204081634,1.1326530612244898,5.122448979591836,3.295918367346939,0.9591836734693877,0.8163265306122449,2.142857142857143,2.2857142857142856,0.1836734693877551,611,1314,611/1314,254,328,254/328,168,489
5,119.5,螃蟹,3,124.0,100,.457,.767,1.71,0.375,15.76,1.21,5.28,4.23,1.05,0.4,2.25,2.43,0.32,576,1260,576/1260,253,330,253/330,171,456
6,118.0,Sea Weed,6,121.5,106,.467,.777,1.330188679245283,0.34,14.39622641509434,1.2264150943396226,4.150943396226415,3.6132075471698113,0.9528301886792453,0.7075471698113207,1.9433962264150944,2.2735849056603774,0.18867924528301888,581,1245,581/1245,223,287,223/287,141,415
7,118.0,Mermaid,8,114.5,101,.465*,.844,1.4851485148514851,0.35700000000000004,14.386138613861386,1.2772277227722773,3.900990099009901,3.118811881188119,1.0594059405940595,0.9306930693069307,1.8514851485148516,2.396039603960396,0.09900990099009901,514,1106,514/1106,275,326,275/326,150,420
8,112.5,透抽,7,115.5,101,.483,.774*,1.5346534653465347,0.37799999999999995,15.96039603960396,1.0198019801980198,4.5049504950495045,3.257425742574257,0.8316831683168316,0.5544554455445545,2.0396039603960396,2.267326732673267,0.1485148514851485,581,1204,581/1204,295,381,295/381,155,410
9,111.5,Oysters,9,113.0,98,.453*,.822,2.2244897959183674,0.37200000000000005,15.76530612244898,1.0714285714285714,4.479591836734694,3.795918367346939,0.8163265306122449,0.46938775510204084,1.9591836734693877,2.3877551020408165,0.14285714285714285,562,1240,562/1240,203,247,203/247,218,586
10,107.0,Shark,11,106.0,98,.463,.832,1.2551020408163265,0.373,13.73469387755102,1.2142857142857142,4.040816326530612,3.4489795918367347,1.153061224489796,0.673469387755102,1.4489795918367347,2.5,0.08163265306122448,498,1075,498/1075,227,273,227/273,123,330
11,103.0,Sea Cucumber,12,99.0,93,.464,.782,1.5806451612903225,0.35600000000000004,15.53763440860215,1.2150537634408602,4.903225806451613,3.5376344086021505,0.7849462365591398,0.5376344086021505,2.204301075268817,2.4946236559139785,0.1935483870967742,525,1131,525/1131,248,317,248/317,147,413
12,96.5,STaNo. 1水嫩嫩鮭魚生魚片,10,107.5,105,.465*,.745,1.6095238095238096,0.355,16.63809523809524,1.0380952380952382,4.266666666666667,3.447619047619048,0.9428571428571428,0.4,1.8666666666666667,2.2095238095238097,0.12380952380952381,634,1363,634/1363,310,416,310/416,169,476
13,89.0,JS Shrimp,14,83.5,89,.448,.709,1.4157303370786516,0.33399999999999996,14.853932584269662,1.7191011235955056,4.921348314606742,3.438202247191011,0.8202247191011236,0.550561797752809,2.0898876404494384,2.4157303370786516,0.25842696629213485,480,1071,480/1071,236,333,236/333,126,377
14,85.0,鯉魚王,13,96.0,103,.442,.747,1.5242718446601942,0.35200000000000004,12.728155339805825,1.2524271844660195,4.475728155339806,3.0388349514563107,1.0776699029126213,0.5533980582524272,1.7475728155339805,2.5533980582524274,0.14563106796116504,468,1058,468/1058,218,292,218/292,157,446
15,80.0,吻仔魚去頭去尾留中段,16,73.0,91,.477,.772,1.2307692307692308,0.336,12.934065934065934,1.098901098901099,3.8241758241758244,2.1648351648351647,0.7912087912087912,0.6813186813186813,1.4615384615384615,1.934065934065934,0.07692307692307693,429,899,429/899,207,268,207/268,112,333
16,74.5,翻車魚丸,15,82.0,108,.453*,.756,1.787037037037037,0.38,14.185185185185185,0.9907407407407407,3.7314814814814814,2.7685185185185186,0.7129629629629629,0.4166666666666667,1.7037037037037037,2.259259259259259,0.10185185185185185,544,1201,544/1201,251,332,251/332,193,508
