,New Total Points,Team Name,Old Rank,Old Total Points,GP*,FG%,FT%,3PTM_x,3PT%,PTS,OREB,DREB,AST,ST,BLK,TO,PF,DD,FGM分子,FGM分母,FGM/A*,FTM分子,FTM分母,FTM/A*,3PTM_y,3PTA*
1,140.5,Sea Horse,1,138.5,535,.475,.788,1.8467289719626168,.379*,17.044859813084113,1.3757009345794393,4.885981308411215,3.2803738317757007,0.914018691588785,0.6130841121495327,1.9065420560747663,2.0635514018691588,0.17009345794392525,3457,7276,3457/7276,1217,1544,1217/1544,988,2610
2,140.0,Shark,2,135.5,522,.490,.812,1.4272030651340997,.358,16.915708812260537,1.2260536398467432,4.582375478927203,4.061302681992337,1.0708812260536398,0.632183908045977,1.7816091954022988,2.2088122605363987,0.1743295019157088,3246,6628,3246/6628,1593,1962,1593/1962,745,2081
3,128.5,STaNo. 1水嫩嫩鮭魚生魚片,4,131.0,544,.487*,.780*,1.681985294117647,.383,16.792279411764707,1.375,4.7463235294117645,3.4099264705882355,0.9007352941176471,0.5165441176470589,1.8658088235294117,2.176470588235294,0.17830882352941177,3341,6867,3341/6867,1538,1971,1538/1971,915,2392
4,127.5,Sponge,3,134.0,540,.473,.780*,1.8462962962962963,.379*,15.562962962962963,1.0240740740740741,4.818518518518519,3.337037037037037,0.9259259259259259,0.737037037037037,1.8407407407407408,2.1240740740740742,0.16296296296296298,3023,6386,3023/6386,1361,1744,1361/1744,997,2630
5,124.0,Sea Urchin,5,127.0,524,.509,.749,0.8721374045801527,.398,13.087786259541986,1.5935114503816794,4.5896946564885495,3.6564885496183206,0.9770992366412213,0.648854961832061,1.849236641221374,2.1908396946564888,0.16984732824427481,2578,5067,2578/5067,1245,1663,1245/1663,457,1149
6,118.5,Sea Weed,7,120.0,527,.487*,.785,1.2352941176470589,.355,14.806451612903226,1.394686907020873,4.299810246679317,4.0379506641366225,1.0986717267552182,0.6717267552182163,1.8652751423149905,2.3263757115749524,0.17836812144212524,2985,6133,2985/6133,1182,1505,1182/1505,651,1833
7,114.0,Little Whale,13,97.0,505,.469*,.814,1.621782178217822,.374*,14.837623762376237,1.1544554455445544,4.21980198019802,3.0475247524752476,0.9346534653465347,0.7405940594059406,1.5782178217821783,2.0297029702970297,0.09306930693069307,2734,5834,2734/5834,1206,1481,1206/1481,819,2189
8,109.5,JS Shrimp,6,121.5,552,.467,.800,1.9039855072463767,.374*,16.668478260869566,1.2192028985507246,4.579710144927536,3.5199275362318843,0.8677536231884058,0.6123188405797102,1.943840579710145,2.3097826086956523,0.18115942028985507,3330,7125,3330/7125,1490,1862,1490/1862,1051,2811
9,108.5,螃蟹,9,106.5,526,.469*,.780*,1.6140684410646389,.365,15.511406844106464,1.484790874524715,5.066539923954372,3.665399239543726,0.8745247148288974,0.44106463878326996,1.9448669201520912,2.300380228136882,0.27566539923954375,3032,6460,3032/6460,1246,1597,1246/1597,849,2325
10,106.0,Oysters,8,111.5,516,.462,.845,2.372093023255814,.394,16.625968992248062,0.9263565891472868,4.2228682170542635,3.8275193798449614,0.9282945736434108,0.4166666666666667,1.9534883720930232,2.186046511627907,0.11434108527131782,3106,6720,3106/6720,1143,1352,1143/1352,1224,3108
11,105.0,鯉魚王,10,104.0,526,.455,.807,1.8745247148288973,.375,13.769961977186313,1.1711026615969582,4.273764258555133,3.2015209125475286,1.1159695817490494,0.6634980988593155,1.585551330798479,2.4220532319391634,0.12737642585551331,2564,5638,2564/5638,1129,1399,1129/1399,986,2632
12,103.0,翻車魚丸,11,103.5,533,.464,.764,1.6885553470919326,.369,15.459662288930582,1.2908067542213884,4.879924953095685,2.926829268292683,0.8949343339587242,0.6360225140712945,1.7842401500938085,2.2701688555347093,0.20075046904315197,3048,6568,3048/6568,1244,1629,1244/1629,900,2442
13,96.0,Sea Cucumber,12,98.0,527,.472,.787,1.77988614800759,.387,15.379506641366223,1.1555977229601517,4.476280834914611,3.4003795066413662,0.8519924098671727,0.6299810246679317,1.9658444022770398,2.286527514231499,0.15939278937381404,2953,6255,2953/6255,1261,1603,1261/1603,938,2423
14,89.5,Mermaid,14,95.0,531,.469*,.830,1.384180790960452,.347,14.325800376647834,1.3540489642184557,4.109227871939736,3.0885122410546137,0.7325800376647834,0.7344632768361582,1.7796610169491525,2.225988700564972,0.13559322033898305,2721,5800,2721/5800,1430,1723,1430/1723,735,2117
15,81.5,透抽,15,84.0,537,.469*,.782,1.6089385474860336,.359,16.635009310986966,0.9962756052141527,4.249534450651769,3.5232774674115457,0.8845437616387337,0.6070763500931099,2.007448789571695,2.1620111731843576,0.1191806331471136,3204,6833,3204/6833,1661,2125,1661/2125,864,2408
16,76.0,吻仔魚去頭去尾留中段,16,61.0,428,.484,.768,1.1518691588785046,.337,14.091121495327103,1.0654205607476634,3.792056074766355,2.9813084112149535,0.75,0.6962616822429907,1.6775700934579438,1.908878504672897,0.1191588785046729,2233,4618,2233/4618,1072,1396,1072/1396,493,1462
