,New Total Points,Team Name,Old Rank,Old Total Points,GP*,FG%,FT%,3PTM_x,3PT%,PTS,OREB,DREB,AST,ST,BLK,TO,PF,DD,FGM分子,FGM分母,FGM/A*,FTM分子,FTM分母,FTM/A*,3PTM_y,3PTA*
1,154.5,Sea Horse,1,156.5,88,.470*,.782*,1.8977272727272727,0.39799999999999996,17.329545454545453,1.3181818181818181,5.068181818181818,3.4545454545454546,0.8977272727272727,0.5795454545454546,1.9886363636363635,1.8863636363636365,0.2159090909090909,564,1199,564/1199,230,294,230/294,167,420
2,144.5,Little Whale,2,130.0,77,.475,.812,2.220779220779221,0.405,16.857142857142858,1.12987012987013,4.662337662337662,2.9220779220779223,0.935064935064935,0.7792207792207793,1.6623376623376624,2.116883116883117,0.14285714285714285,475,999,475/999,177,218,177/218,171,422
3,127.0,Sea Urchin,3,129.5,88,.521,.744,1.0795454545454546,0.446,14.113636363636363,1.2613636363636365,4.863636363636363,3.6136363636363638,1.0454545454545454,0.8409090909090909,2.0,2.5113636363636362,0.1590909090909091,456,875,456/875,235,316,235/316,95,213
4,123.5,Sponge,4,122.5,88,.465*,.780*,1.7159090909090908,0.34,17.011363636363637,1.1136363636363635,5.170454545454546,3.1818181818181817,0.9659090909090909,0.8181818181818182,2.125,2.2613636363636362,0.20454545454545456,556,1195,556/1195,234,300,234/300,151,444
5,123.0,螃蟹,7,117.0,84,.453,.751,1.6666666666666667,0.37,15.726190476190476,1.3214285714285714,5.476190476190476,4.380952380952381,1.0714285714285714,0.4166666666666667,2.2976190476190474,2.5238095238095237,0.36904761904761907,482,1064,482/1064,217,289,217/289,140,378
6,114.0,Oysters,6,118.5,86,.455,.834,2.313953488372093,0.38,15.720930232558139,0.9767441860465116,4.209302325581396,3.627906976744186,0.8372093023255814,0.5,1.8953488372093024,2.372093023255814,0.11627906976744186,486,1069,486/1069,181,217,181/217,199,523
7,113.5,透抽,5,119.0,87,.485,.782*,1.5057471264367817,0.37799999999999995,15.873563218390805,1.0919540229885059,4.413793103448276,3.1494252873563218,0.8735632183908046,0.5287356321839081,2.0689655172413794,2.2528735632183907,0.14942528735632185,501,1032,501/1032,248,317,248/317,131,347
8,111.5,Sea Weed,8,116.5,88,.470*,.762,1.3522727272727273,0.332,15.011363636363637,1.2272727272727273,4.113636363636363,3.7386363636363638,0.9886363636363636,0.6704545454545454,1.9659090909090908,2.3295454545454546,0.19318181818181818,502,1067,502/1067,198,260,198/260,119,358
9,107.0,STaNo. 1水嫩嫩鮭魚生魚片,9,110.0,89,.470*,.743,1.6292134831460674,0.36200000000000004,17.04494382022472,1.0561797752808988,4.314606741573034,3.50561797752809,0.9662921348314607,0.3707865168539326,1.898876404494382,2.2134831460674156,0.12359550561797752,549,1168,549/1168,274,369,274/369,145,401
10,102.5,Mermaid,11,105.0,85,.465*,.850,1.4588235294117646,0.353,14.68235294117647,1.188235294117647,3.835294117647059,3.023529411764706,1.0705882352941176,0.9411764705882353,1.988235294117647,2.4352941176470586,0.08235294117647059,443,952,443/952,238,280,238/280,124,351
11,101.0,JS Shrimp,14,86.0,72,.449,.703,1.4166666666666667,0.341,15.222222222222221,1.7777777777777777,4.861111111111111,3.513888888888889,0.9305555555555556,0.5833333333333334,2.0972222222222223,2.361111111111111,0.2777777777777778,393,876,393/876,208,296,208/296,102,299
12,99.0,Sea Cucumber,13,96.5,82,.464,.780*,1.6341463414634145,0.36,15.621951219512194,1.1951219512195121,4.780487804878049,3.6097560975609757,0.8170731707317073,0.4634146341463415,2.231707317073171,2.5,0.1951219512195122,467,1007,467/1007,213,273,213/273,134,372
13,97.0,Shark,12,97.5,84,.452,.830,1.1428571428571428,0.354,13.214285714285714,1.2142857142857142,3.988095238095238,3.3452380952380953,1.0833333333333333,0.6547619047619048,1.4166666666666667,2.4404761904761907,0.047619047619047616,407,901,407/901,200,241,200/241,96,271
14,90.5,鯉魚王,10,105.5,91,.446,.742,1.6153846153846154,0.365,12.714285714285714,1.2527472527472527,4.241758241758242,3.043956043956044,1.0879120879120878,0.5604395604395604,1.6593406593406594,2.5604395604395602,0.14285714285714285,413,926,413/926,184,248,184/248,147,403
15,85.0,吻仔魚去頭去尾留中段,15,82.0,80,.479,.780*,1.2625,0.342,13.1875,1.1125,3.775,2.1875,0.7,0.675,1.45,1.9375,0.075,383,799,383/799,188,241,188/241,101,295
16,74.5,翻車魚丸,16,76.0,89,.454,.762,1.797752808988764,0.37200000000000005,13.910112359550562,0.9325842696629213,3.5730337078651684,2.831460674157303,0.7303370786516854,0.42696629213483145,1.8089887640449438,2.269662921348315,0.10112359550561797,440,970,440/970,198,260,198/260,160,430
