,New Total Points,Team Name,Old Rank,Old Total Points,GP*,FG%,FT%,3PTM_x,3PT%,PTS,OREB,DREB,AST,ST,BLK,TO,PF,DD,FGM分子,FGM分母,FGM/A*,FTM分子,FTM分母,FTM/A*,3PTM_y,3PTA*
1,143.0,Sea Horse,1,144.5,405,.480,.786,1.9160493827160494,.382,17.649382716049384,1.3111111111111111,5.022222222222222,3.419753086419753,0.9407407407407408,0.6098765432098765,2.0197530864197533,2.0641975308641975,0.17530864197530865,2718,5659,2718/5659,936,1191,936/1191,776,2030
2,135.0,Shark,2,132.5,396,.495,.819,1.4015151515151516,.366,16.714646464646464,1.2247474747474747,4.53030303030303,3.9545454545454546,1.0858585858585859,0.6363636363636364,1.7373737373737375,2.2777777777777777,0.15404040404040403,2442,4936,2442/4936,1180,1441,1180/1441,555,1516
3,129.0,JS Shrimp,5,127.0,404,.472*,.785,1.896039603960396,.377,16.824257425742573,1.311881188118812,4.737623762376238,3.6856435643564356,0.8391089108910891,0.6188118811881188,1.9628712871287128,2.2747524752475248,0.2103960396039604,2457,5210,2457/5210,1117,1423,1117/1423,766,2031
4,127.0,Sea Urchin,4,128.0,407,.503,.771,0.9385749385749386,.396,13.624078624078624,1.5503685503685503,4.587223587223587,3.914004914004914,0.9484029484029484,0.628992628992629,1.904176904176904,2.213759213759214,0.171990171990172,2067,4108,2067/4108,1029,1334,1029/1334,382,964
5,125.0,Sea Weed,7,122.0,396,.486,.790,1.2853535353535352,.359,15.068181818181818,1.3813131313131313,4.3232323232323235,3.8661616161616164,1.128787878787879,0.7121212121212122,1.8282828282828283,2.3636363636363638,0.18181818181818182,2290,4714,2290/4714,878,1111,878/1111,509,1416
6,124.0,Sponge,3,131.0,411,.472*,.784,1.9026763990267639,.385,15.564476885644769,0.9878345498783455,4.7153284671532845,3.2554744525547443,0.8978102189781022,0.7347931873479319,1.8832116788321167,2.1605839416058394,0.15085158150851583,2295,4862,2295/4862,1025,1307,1025/1307,782,2030
7,120.5,STaNo. 1水嫩嫩鮭魚生魚片,5,127.0,426,.478,.773*,1.647887323943662,.375,16.868544600938968,1.3427230046948357,4.767605633802817,3.6971830985915495,0.931924882629108,0.5258215962441315,1.983568075117371,2.291079812206573,0.176056338028169,2620,5481,2620/5481,1244,1610,1244/1610,702,1874
8,112.0,Oysters,10,105.5,379,.461,.834,2.3350923482849604,.391,16.25593667546174,0.9841688654353562,4.3931398416886545,3.870712401055409,0.920844327176781,0.41424802110817943,1.9261213720316623,2.2269129287598943,0.13192612137203166,2234,4851,2234/4851,808,969,808/969,885,2261
9,110.5,螃蟹,9,108.5,397,.473,.773*,1.6297229219143576,.373,15.44080604534005,1.5541561712846348,5.08816120906801,3.4785894206549117,0.8790931989924433,0.46851385390428213,1.9168765743073048,2.367758186397985,0.28211586901763225,2282,4824,2282/4824,919,1189,919/1189,647,1734
10,109.0,Little Whale,8,109.0,397,.468*,.817,1.6523929471032746,.374*,14.816120906801007,1.1561712846347607,4.317380352644836,2.9874055415617127,0.9193954659949622,0.7556675062972292,1.5566750629722923,2.0503778337531484,0.0906801007556675,2132,4553,2132/4553,962,1178,962/1178,656,1752
11,98.5,翻車魚丸,11,100.0,407,.464,.753,1.6904176904176904,.374*,15.083538083538084,1.285012285012285,4.683046683046683,2.7395577395577395,0.855036855036855,0.6240786240786241,1.6756756756756757,2.2383292383292384,0.17936117936117937,2277,4904,2277/4904,897,1191,897/1191,688,1841
12,92.0,鯉魚王,11,100.0,407,.454,.807,1.8599508599508598,.368,14.04914004914005,1.1818181818181819,4.238329238329238,3.191646191646192,1.1203931203931203,0.6486486486486487,1.601965601965602,2.3931203931203933,0.12530712530712532,2015,4438,2015/4438,931,1154,931/1154,757,2055
13,89.0,Sea Cucumber,13,92.0,399,.469,.777,1.74937343358396,.379,15.654135338345865,1.0701754385964912,4.461152882205514,3.5513784461152884,0.7994987468671679,0.5764411027568922,2.087719298245614,2.2781954887218046,0.16040100250626566,2271,4844,2271/4844,1006,1294,1006/1294,698,1842
14,88.5,Mermaid,14,87.5,401,.468*,.838,1.3840399002493766,.343,14.576059850374065,1.3815461346633418,4.129675810473816,3.134663341645885,0.773067331670823,0.7855361596009975,1.8154613466334164,2.3241895261845387,0.13466334164588528,2082,4450,2082/4450,1126,1344,1126/1344,555,1620
15,85.0,透抽,15,83.5,394,.472*,.778,1.619289340101523,.369,16.65482233502538,0.9923857868020305,4.284263959390863,3.4619289340101522,0.8350253807106599,0.6269035532994924,2.027918781725888,2.2055837563451774,0.13959390862944163,2348,4976,2348/4976,1228,1578,1228/1578,638,1728
16,80.0,吻仔魚去頭去尾留中段,16,70.0,352,.481,.779,1.1732954545454546,.330,14.329545454545455,1.0880681818181819,3.866477272727273,2.9943181818181817,0.7443181818181818,0.7045454545454546,1.6676136363636365,1.9034090909090908,0.11931818181818182,1862,3868,1862/3868,907,1164,907/1164,413,1253
