,New Total Points,Team Name,Old Rank,Old Total Points,GP*,FG%,FT%,3PTM_x,3PT%,PTS,OREB,DREB,AST,ST,BLK,TO,PF,DD,FGM分子,FGM分母,FGM/A*,FTM分子,FTM分母,FTM/A*,3PTM_y,3PTA*
1,149.5,Sea Horse,1,150.0,70,.466,.765*,1.9428571428571428,.411,17.257142857142856,1.3571428571428572,5.142857142857143,3.3857142857142857,0.9285714285714286,0.6142857142857143,2.057142857142857,1.9,0.21428571428571427,448,962,448/962,176,230,176/230,136,331
2,145.0,Little Whale,5,123.5,61,.471,.805,2.2131147540983607,.403,16.770491803278688,1.0491803278688525,4.639344262295082,2.9836065573770494,1.0655737704918034,0.7213114754098361,1.7540983606557377,2.0163934426229506,0.11475409836065574,378,802,378/802,132,164,132/164,135,335
3,129.5,螃蟹,2,130.5,66,.458,.765*,1.6515151515151516,.366*,16.09090909090909,1.4545454545454546,5.46969696969697,4.242424242424242,1.0757575757575757,0.4090909090909091,2.196969696969697,2.393939393939394,0.36363636363636365,390,851,390/851,173,226,173/226,109,298
4,127.0,STaNo. 1水嫩嫩鮭魚生魚片,4,125.0,71,.475*,.750,1.7183098591549295,.375,17.52112676056338,1.1126760563380282,4.535211267605634,3.3943661971830985,1.0,0.36619718309859156,1.8873239436619718,2.295774647887324,0.15492957746478872,447,942,447/942,228,304,228/304,122,325
5,121.0,Sea Urchin,3,127.0,73,.515,.753,0.9315068493150684,.420,13.643835616438356,1.2876712328767124,4.726027397260274,3.4383561643835616,0.9726027397260274,0.7945205479452054,1.9726027397260273,2.5205479452054793,0.1506849315068493,368,714,368/714,192,255,192/255,68,162
6,119.0,Sponge,7,116.0,70,.452*,.795,1.6285714285714286,.329,16.457142857142856,1.1142857142857143,5.1571428571428575,3.2,0.9857142857142858,0.8428571428571429,2.142857142857143,2.3142857142857145,0.21428571428571427,420,929,420/929,198,249,198/249,114,346
7,113.5,透抽,6,123.0,73,.482,.780,1.547945205479452,.370,16.26027397260274,1.2054794520547945,4.465753424657534,3.095890410958904,0.8767123287671232,0.5205479452054794,1.9863013698630136,2.328767123287671,0.1643835616438356,434,901,434/901,206,264,206/264,113,305
8,110.0,Mermaid,8,113.5,70,.470,.854,1.4428571428571428,.346,15.014285714285714,1.1714285714285715,3.8,3.2142857142857144,1.0142857142857142,0.9,1.957142857142857,2.3714285714285714,0.1,373,794,373/794,204,239,204/239,101,292
9,105.0,Sea Weed,8,113.5,71,.462,.781,1.3380281690140845,.326,14.80281690140845,1.267605633802817,4.112676056338028,3.9859154929577465,0.9436619718309859,0.704225352112676,2.028169014084507,2.408450704225352,0.19718309859154928,394,852,394/852,168,215,168/215,95,291
10,105.0,Sea Cucumber,11,100.0,67,.465,.784,1.671641791044776,.367,15.746268656716419,1.1791044776119404,4.626865671641791,3.611940298507463,0.8208955223880597,0.44776119402985076,2.298507462686567,2.582089552238806,0.1791044776119403,386,831,386/831,171,218,171/218,112,305
11,104.0,Shark,13,97.5,66,.452*,.828,1.1363636363636365,.366*,12.984848484848484,1.2878787878787878,3.8181818181818183,3.409090909090909,1.0909090909090908,0.5454545454545454,1.4090909090909092,2.4545454545454546,0.06060606060606061,319,705,319/705,144,174,144/174,75,205
12,103.5,JS Shrimp,14,93.0,56,.459,.702,1.375,.350,15.285714285714286,1.8571428571428572,5.142857142857143,3.1607142857142856,0.8035714285714286,0.5892857142857143,2.1964285714285716,2.3035714285714284,0.30357142857142855,301,656,301/656,177,252,177/252,77,220
13,101.0,Oysters,10,105.0,68,.448,.855,2.3529411764705883,.382,15.205882352941176,0.7647058823529411,4.088235294117647,3.3676470588235294,0.8823529411764706,0.5441176470588235,1.9558823529411764,2.3823529411764706,0.04411764705882353,366,817,366/817,142,166,142/166,160,419
14,83.0,鯉魚王,12,99.5,75,.446,.746,1.64,.361,12.48,1.1733333333333333,4.08,3.0,1.0666666666666667,0.6,1.68,2.48,0.13333333333333333,333,747,333/747,147,197,147/197,123,341
15,83.0,吻仔魚去頭去尾留中段,15,79.0,66,.475*,.775,1.1666666666666667,.338,12.742424242424242,1.1515151515151516,3.742424242424242,2.0757575757575757,0.6818181818181818,0.6666666666666666,1.378787878787879,2.0454545454545454,0.06060606060606061,308,649,308/649,148,191,148/191,77,228
16,69.0,翻車魚丸,16,72.0,73,.453,.750,1.726027397260274,.366*,13.547945205479452,0.9041095890410958,3.5205479452054793,2.8493150684931505,0.6986301369863014,0.4383561643835616,1.904109589041096,2.328767123287671,0.1095890410958904,355,783,355/783,153,204,153/204,126,344
