,New Total Points,Team Name,Old Rank,Old Total Points,GP*,FG%,FT%,3PTM_x,3PT%,PTS,OREB,DREB,AST,ST,BLK,TO,PF,DD,FGM分子,FGM分母,FGM/A*,FTM分子,FTM分母,FTM/A*,3PTM_y,3PTA*
1,140.0,Shark,1,137.5,617,.490,.816,1.4359805510534847,.357,17.00162074554295,1.233387358184765,4.538087520259319,4.037277147487845,1.0583468395461912,0.6158833063209076,1.7682333873581848,2.173419773095624,0.1620745542949757,3833,7825,3833/7825,1938,2375,1938/2375,886,2479
2,133.5,Sea Horse,2,135.5,617,.473,.784*,1.813614262560778,.373,16.980551053484604,1.4100486223662885,4.93192868719611,3.299837925445705,0.893030794165316,0.6223662884927067,1.8897893030794166,2.0502431118314424,0.17017828200972449,3972,8394,3972/8394,1414,1804,1414/1804,1119,2997
3,130.5,STaNo. 1水嫩嫩鮭魚生魚片,4,128.5,608,.487,.781*,1.6644736842105263,.383,16.325657894736842,1.363486842105263,4.712171052631579,3.2565789473684212,0.90625,0.5460526315789473,1.792763157894737,2.1282894736842106,0.17105263157894737,3638,7471,3638/7471,1638,2098,1638/2098,1012,2644
4,128.0,Sponge,3,129.0,616,.474,.781*,1.844155844155844,.382*,15.501623376623376,1.0113636363636365,4.767857142857143,3.3944805194805197,0.9285714285714286,0.7337662337662337,1.8246753246753247,2.1623376623376624,0.16396103896103897,3437,7253,3437/7253,1539,1970,1539/1970,1136,2977
5,118.0,Sea Urchin,5,123.5,614,.510,.742,0.8485342019543974,.393,12.599348534201955,1.5651465798045603,4.482084690553746,3.6433224755700326,1.009771986970684,0.6579804560260586,1.8159609120521172,2.1807817589576546,0.15798045602605862,2928,5745,2928/5745,1359,1831,1359/1831,521,1325
6,117.0,Sea Weed,7,115.5,597,.486,.792,1.2395309882747068,.353,14.809045226130653,1.3651591289782246,4.345058626465661,4.11390284757119,1.0938023450586265,0.6599664991624791,1.9028475711892798,2.3433835845896147,0.18257956448911222,3358,6916,3358/6916,1385,1749,1385/1749,740,2095
7,112.5,JS Shrimp,6,120.0,635,.467,.803*,1.8834645669291339,.372,16.68503937007874,1.220472440944882,4.532283464566929,3.510236220472441,0.8976377952755905,0.5905511811023622,1.9464566929133857,2.2976377952755906,0.17795275590551182,3831,8204,3831/8204,1737,2163,1737/2163,1196,3213
8,110.0,Oysters,9,111.0,612,.463,.841,2.4640522875816995,.398,17.008169934640524,0.8937908496732027,4.217320261437909,3.8643790849673203,0.9656862745098039,0.4150326797385621,1.9803921568627452,2.179738562091503,0.11437908496732026,3770,8138,3770/8138,1361,1619,1361/1619,1508,3786
9,108.0,Little Whale,13,98.5,587,.468*,.809,1.5979557069846677,.369,14.952299829642248,1.161839863713799,4.229982964224872,3.0630323679727427,0.9369676320272572,0.7291311754684838,1.6132879045996593,1.9982964224872233,0.09880749574105621,3207,6856,3207/6856,1425,1761,1425/1761,938,2540
10,107.5,鯉魚王,8,112.0,621,.457,.803*,1.8727858293075685,.379,13.636070853462158,1.1706924315619969,4.397745571658615,3.2206119162640903,1.0933977455716586,0.6650563607085346,1.5845410628019323,2.4106280193236715,0.13687600644122383,3005,6578,3005/6578,1295,1612,1295/1612,1163,3065
11,106.0,翻車魚丸,10,108.5,622,.468*,.757,1.7508038585209003,.376,15.813504823151126,1.2893890675241158,4.869774919614148,3.022508038585209,0.8794212218649518,0.5996784565916399,1.7958199356913183,2.2459807073954985,0.20257234726688103,3635,7768,3635/7768,1477,1950,1477/1950,1089,2900
12,103.5,螃蟹,11,105.0,616,.466,.784*,1.6152597402597402,.364,15.612012987012987,1.4350649350649352,5.136363636363637,3.7970779220779223,0.8717532467532467,0.4577922077922078,1.9496753246753247,2.3165584415584415,0.2711038961038961,3555,7623,3555/7623,1512,1928,1512/1928,995,2731
13,101.5,Sea Cucumber,12,100.0,612,.468*,.791,1.7467320261437909,.382*,15.129084967320262,1.1781045751633987,4.439542483660131,3.287581699346405,0.8937908496732027,0.6535947712418301,1.9003267973856208,2.269607843137255,0.15849673202614378,3377,7221,3377/7221,1436,1816,1436/1816,1069,2799
14,91.0,透抽,15,90.5,609,.475,.785,1.6239737274220032,.362,16.917898193760262,1.0344827586206897,4.257799671592775,3.4811165845648606,0.8637110016420362,0.6091954022988506,1.9638752052545156,2.167487684729064,0.13136288998357964,3710,7808,3710/7808,1894,2413,1894/2413,989,2733
15,88.0,Mermaid,14,94.0,614,.471,.828,1.3843648208469055,.350,14.39413680781759,1.3517915309446253,4.100977198697068,3.04885993485342,0.7345276872964169,0.6970684039087948,1.719869706840391,2.226384364820847,0.13029315960912052,3182,6757,3182/6757,1624,1961,1624/1961,850,2432
16,73.0,吻仔魚去頭去尾留中段,16,59.0,484,.483,.770,1.103305785123967,.333,13.797520661157025,1.0289256198347108,3.6818181818181817,3.006198347107438,0.7520661157024794,0.6818181818181818,1.6756198347107438,1.8677685950413223,0.10950413223140495,2481,5139,2481/5139,1182,1536,1182/1536,534,1603
