,New Total Points,Team Name,Old Rank,Old Total Points,GP*,FG%,FT%,3PTM_x,3PT%,PTS,OREB,DREB,AST,ST,BLK,TO,PF,DD,FGM分子,FGM分母,FGM/A*,FTM分子,FTM分母,FTM/A*,3PTM_y,3PTA*
1,137.0,Sea Horse,3,130.5,472,.476,.781,1.8644067796610169,.379,17.11864406779661,1.3622881355932204,4.930084745762712,3.3411016949152543,0.9322033898305084,0.6101694915254238,1.923728813559322,2.0487288135593222,0.1716101694915254,3064,6433,3064/6433,1072,1372,1072/1372,880,2321
2,132.5,Shark,2,132.5,465,.491,.817,1.3849462365591398,.357*,16.89462365591398,1.2258064516129032,4.56989247311828,4.038709677419355,1.0903225806451613,0.6258064516129033,1.7634408602150538,2.275268817204301,0.17204301075268819,2886,5873,2886/5873,1440,1762,1440/1762,644,1804
3,127.5,Sponge,1,133.0,485,.473,.783*,1.863917525773196,.381,15.65979381443299,1.0185567010309278,4.820618556701031,3.2804123711340205,0.9195876288659793,0.7195876288659794,1.8597938144329897,2.1237113402061856,0.15876288659793814,2723,5753,2723/5753,1245,1591,1245/1591,904,2370
4,126.5,JS Shrimp,5,127.0,479,.469*,.794,1.9373695198329854,.378,16.908141962421713,1.2505219206680585,4.697286012526096,3.617954070981211,0.8434237995824635,0.6221294363256785,1.9540709812108559,2.2546972860125263,0.19624217118997914,2921,6227,2921/6227,1329,1673,1329/1673,928,2456
5,126.0,Sea Urchin,4,128.5,478,.505,.753,0.891213389121339,.399,13.194560669456067,1.594142259414226,4.560669456066946,3.7405857740585775,0.9518828451882845,0.6401673640167364,1.8493723849372385,2.196652719665272,0.1694560669456067,2363,4677,2363/4677,1155,1534,1155/1534,426,1069
6,121.5,STaNo. 1水嫩嫩鮭魚生魚片,6,126.0,490,.484*,.780,1.6346938775510205,.376,16.9,1.3816326530612244,4.7306122448979595,3.561224489795918,0.9183673469387755,0.5224489795918368,1.9285714285714286,2.220408163265306,0.1816326530612245,3033,6269,3033/6269,1414,1812,1414/1812,801,2130
7,118.5,Sea Weed,7,123.0,474,.486,.789,1.259493670886076,.357*,15.00210970464135,1.3734177215189873,4.2405063291139244,3.9915611814345993,1.1181434599156117,0.6877637130801688,1.869198312236287,2.345991561181435,0.18143459915611815,2725,5604,2725/5604,1064,1349,1064/1349,597,1673
8,115.5,Little Whale,11,101.0,450,.469*,.808,1.6377777777777778,.377,14.873333333333333,1.1933333333333334,4.273333333333333,2.9844444444444442,0.94,0.7577777777777778,1.5377777777777777,2.037777777777778,0.08888888888888889,2442,5207,2442/5207,1072,1327,1072/1327,737,1957
9,114.5,螃蟹,8,112.5,469,.471*,.782,1.6417910447761195,.370,15.646055437100213,1.5138592750533049,5.121535181236673,3.609808102345416,0.8720682302771855,0.44776119402985076,1.9339019189765458,2.345415778251599,0.2814498933901919,2729,5792,2729/5792,1110,1419,1110/1419,770,2081
10,110.5,Oysters,9,110.0,449,.462*,.841,2.3006681514476615,.390,16.443207126948774,0.9755011135857461,4.3006681514476615,3.824053452115813,0.9265033407572383,0.41202672605790647,1.955456570155902,2.2182628062360803,0.12694877505567928,2682,5799,2682/5799,986,1173,986/1173,1033,2652
11,101.5,翻車魚丸,10,102.0,483,.462*,.755,1.660455486542443,.366,15.055900621118013,1.2525879917184266,4.79296066252588,2.7950310559006213,0.8716356107660456,0.6563146997929606,1.7142857142857142,2.256728778467909,0.18633540372670807,2693,5834,2693/5834,1084,1436,1084/1436,802,2192
12,101.0,鯉魚王,12,100.0,467,.454,.807,1.8972162740899357,.374,13.972162740899357,1.1991434689507494,4.2612419700214135,3.201284796573876,1.100642398286938,0.6659528907922913,1.588865096359743,2.4132762312633833,0.1284796573875803,2298,5057,2298/5057,1043,1292,1043/1292,886,2367
13,91.5,Sea Cucumber,13,96.0,473,.469*,.785,1.7674418604651163,.384,15.378435517970402,1.1226215644820297,4.4926004228329806,3.443974630021142,0.813953488372093,0.6194503171247357,2.029598308668076,2.272727272727273,0.16701902748414377,2643,5634,2643/5634,1152,1467,1152/1467,836,2179
14,86.5,Mermaid,14,95.5,470,.469*,.835,1.3872340425531915,.347,14.297872340425531,1.348936170212766,4.134042553191489,3.0829787234042554,0.7404255319148936,0.7638297872340426,1.8170212765957447,2.2872340425531914,0.14042553191489363,2400,5115,2400/5115,1268,1518,1268/1518,652,1879
15,82.0,透抽,15,88.5,471,.471*,.783*,1.5817409766454353,.359,16.515923566878982,0.9808917197452229,4.229299363057325,3.4819532908704884,0.8683651804670913,0.6263269639065817,2.0276008492569004,2.1974522292993632,0.12314225053078556,2787,5922,2787/5922,1460,1865,1460/1865,745,2076
16,75.5,吻仔魚去頭去尾留中段,16,62.0,395,.484*,.775,1.159493670886076,.335,14.189873417721518,1.0658227848101265,3.7822784810126584,2.982278481012658,0.7468354430379747,0.6987341772151898,1.678481012658228,1.918987341772152,0.11139240506329114,2072,4279,2072/4279,1003,1295,1003/1295,458,1368
