,New Total Points,Team Name,Old Rank,Old Total Points,GP*,FG%,FT%,3PTM_x,3PT%,PTS,OREB,DREB,AST,ST,BLK,TO,PF,DD,FGM分子,FGM分母,FGM/A*,FTM分子,FTM分母,FTM/A*,3PTM_y,3PTA*
1,140.5,Sea Horse,1,136.5,508,.476,.784*,1.860236220472441,.380*,17.066929133858267,1.374015748031496,4.893700787401575,3.326771653543307,0.9251968503937008,0.6141732283464567,1.9035433070866141,2.0570866141732282,0.1732283464566929,3289,6910,3289/6910,1147,1463,1147/1463,945,2488
2,138.0,Shark,3,134.5,499,.491,.812,1.406813627254509,.358,16.947895791583168,1.222444889779559,4.537074148296593,4.038076152304609,1.0861723446893787,0.6432865731462926,1.781563126252505,2.244488977955912,0.17034068136272545,3107,6334,3107/6334,1541,1897,1541/1897,702,1959
3,129.5,Sponge,2,136.0,519,.474,.784*,1.8535645472061657,.380*,15.595375722543352,1.0308285163776494,4.826589595375722,3.30635838150289,0.9267822736030829,0.7418111753371869,1.857418111753372,2.1310211946050095,0.16184971098265896,2905,6133,2905/6133,1322,1687,1322/1687,962,2529
4,128.5,STaNo. 1水嫩嫩鮭魚生魚片,5,129.0,522,.485,.780*,1.6590038314176245,.378,16.873563218390803,1.39272030651341,4.758620689655173,3.4597701149425286,0.9061302681992337,0.5210727969348659,1.896551724137931,2.1973180076628354,0.18199233716475097,3225,6647,3225/6647,1492,1914,1492/1914,866,2291
5,127.0,Sea Urchin,4,129.5,505,.507,.748,0.8633663366336634,.395,13.124752475247524,1.5881188118811882,4.57029702970297,3.6732673267326734,0.9702970297029703,0.6475247524752475,1.8554455445544555,2.1881188118811883,0.16831683168316833,2489,4908,2489/4908,1214,1624,1214/1624,436,1103
6,118.5,JS Shrimp,6,124.0,520,.470*,.798,1.9173076923076924,.377,16.826923076923077,1.2384615384615385,4.6365384615384615,3.5519230769230767,0.8576923076923076,0.6326923076923077,1.9519230769230769,2.292307692307692,0.19038461538461537,3166,6740,3166/6740,1421,1781,1421/1781,997,2643
7,115.0,Sea Weed,7,119.0,505,.486,.783,1.2356435643564356,.356,14.825742574257426,1.384158415841584,4.257425742574258,4.007920792079208,1.120792079207921,0.6732673267326733,1.8574257425742575,2.3386138613861385,0.1801980198019802,2867,5896,2867/5896,1129,1442,1129/1442,624,1755
8,114.5,螃蟹,9,110.0,502,.472,.780*,1.6254980079681276,.367,15.669322709163346,1.49601593625498,5.079681274900398,3.6593625498007967,0.8824701195219123,0.4442231075697211,1.9382470119521913,2.310756972111554,0.28087649402390436,2930,6212,2930/6212,1190,1525,1190/1525,816,2226
9,114.0,Little Whale,11,100.0,482,.469,.814,1.612033195020747,.374,14.819502074688797,1.1867219917012448,4.246887966804979,3.029045643153527,0.9356846473029046,0.7489626556016598,1.5643153526970954,2.033195020746888,0.0912863070539419,2609,5567,2609/5567,1148,1411,1148/1411,777,2076
10,106.0,Oysters,8,110.5,488,.463,.845,2.32172131147541,.391,16.506147540983605,0.9487704918032787,4.233606557377049,3.817622950819672,0.9159836065573771,0.42827868852459017,1.9487704918032787,2.2049180327868854,0.11885245901639344,2920,6306,2920/6306,1082,1281,1082/1281,1133,2896
11,104.0,鯉魚王,10,102.0,500,.455,.808,1.888,.375,13.886,1.174,4.298,3.23,1.114,0.682,1.626,2.418,0.132,2449,5377,2449/5377,1101,1363,1101/1363,944,2518
12,99.0,翻車魚丸,11,100.0,512,.461,.762,1.65234375,.364,15.228515625,1.26171875,4.841796875,2.87890625,0.87890625,0.634765625,1.767578125,2.25390625,0.1953125,2882,6247,2882/6247,1187,1558,1187/1558,846,2327
13,93.5,Sea Cucumber,13,95.0,504,.470*,.786,1.753968253968254,.382,15.313492063492063,1.1626984126984128,4.48015873015873,3.3948412698412698,0.8452380952380952,0.626984126984127,1.9841269841269842,2.2797619047619047,0.16071428571428573,2810,5983,2810/5983,1214,1545,1214/1545,884,2312
14,85.0,Mermaid,14,92.0,505,.468,.830,1.3643564356435645,.343,14.164356435643564,1.3544554455445545,4.122772277227723,3.0594059405940595,0.7227722772277227,0.7405940594059406,1.7900990099009901,2.2495049504950497,0.13465346534653466,2562,5474,2562/5474,1340,1614,1340/1614,689,2006
15,80.0,透抽,15,89.0,513,.471,.784*,1.6023391812865497,.360,16.653021442495128,0.9805068226120858,4.230019493177388,3.4990253411306043,0.8713450292397661,0.6081871345029239,2.0155945419103314,2.1676413255360623,0.1189083820662768,3065,6507,3065/6507,1591,2029,1591/2029,822,2284
16,75.0,吻仔魚去頭去尾留中段,16,61.0,414,.483,.773,1.142512077294686,.334,14.11111111111111,1.065217391304348,3.7946859903381642,3.002415458937198,0.7536231884057971,0.7004830917874396,1.6763285024154588,1.9106280193236715,0.11835748792270531,2161,4474,2161/4474,1047,1355,1047/1355,473,1416
