,New Total Points,Team Name,Old Rank,Old Total Points,GP*,FG%,FT%,3PTM_x,3PT%,PTS,OREB,DREB,AST,ST,BLK,TO,PF,DD,FGM分子,FGM分母,FGM/A*,FTM分子,FTM分母,FTM/A*,3PTM_y,3PTA*
1,142.0,Sea Horse,1,144.0,403,.480,0.7859999999999999,1.9181141439205955,.382,17.6575682382134,1.305210918114144,5.0173697270471465,3.4267990074441688,0.9404466501240695,0.6104218362282878,2.0198511166253104,2.069478908188586,0.17369727047146402,2706,5636,2706/5636,931,1185,931/1185,773,2025
2,134.0,Shark,2,131.5,394,.495,0.8190000000000001,1.401015228426396,.366,16.70812182741117,1.2233502538071066,4.525380710659898,3.969543147208122,1.0888324873096447,0.631979695431472,1.7461928934010151,2.279187817258883,0.15228426395939088,2428,4910,2428/4910,1175,1435,1175/1435,552,1507
3,129.0,JS Shrimp,6,127.0,401,.472*,0.785,1.880299251870324,.375*,16.798004987531172,1.311720698254364,4.743142144638404,3.683291770573566,0.8379052369077307,0.6209476309226932,1.9625935162094763,2.2768079800498753,0.20947630922693267,2437,5166,2437/5166,1108,1411,1108/1411,754,2009
4,125.0,Sea Weed,7,121.0,396,.486,0.79,1.2853535353535352,.359,15.068181818181818,1.3813131313131313,4.3232323232323235,3.8661616161616164,1.128787878787879,0.7121212121212122,1.8282828282828283,2.3636363636363638,0.18181818181818182,2290,4714,2290/4714,878,1111,878/1111,509,1416
5,124.5,Sponge,3,131.0,410,.472*,0.784,1.9024390243902438,.386,15.58780487804878,0.9902439024390244,4.7073170731707314,3.2609756097560973,0.8951219512195122,0.7365853658536585,1.8878048780487804,2.1658536585365855,0.15121951219512195,2293,4854,2293/4854,1025,1307,1025/1307,780,2023
6,123.0,Sea Urchin,4,128.5,404,.503,0.7709999999999999,0.9455445544554455,.397,13.574257425742575,1.551980198019802,4.5816831683168315,3.891089108910891,0.9455445544554455,0.6188118811881188,1.8886138613861385,2.212871287128713,0.17326732673267325,2045,4066,2045/4066,1012,1312,1012/1312,382,962
7,120.5,STaNo. 1水嫩嫩鮭魚生魚片,5,128.0,424,.478,0.772,1.6556603773584906,.375*,16.900943396226417,1.3278301886792452,4.759433962264151,3.7004716981132075,0.9292452830188679,0.5259433962264151,1.9882075471698113,2.297169811320755,0.17452830188679244,2611,5460,2611/5460,1242,1608,1242/1608,702,1870
8,113.0,螃蟹,8,112.5,396,.474,0.775,1.6338383838383839,.374*,15.446969696969697,1.5555555555555556,5.058080808080808,3.4646464646464645,0.8762626262626263,0.4595959595959596,1.9015151515151516,2.3585858585858586,0.2803030303030303,2279,4809,2279/4809,912,1177,912/1177,647,1729
9,112.0,Oysters,10,102.5,375,.461,0.833,2.328,.391,16.226666666666667,0.9866666666666667,4.392,3.8933333333333335,0.92,0.416,1.9226666666666667,2.2346666666666666,0.13333333333333333,2209,4796,2209/4796,794,953,794/953,873,2234
10,109.5,Little Whale,9,109.0,394,.469*,0.8170000000000001,1.6573604060913705,.374*,14.794416243654823,1.1522842639593909,4.2944162436548226,2.982233502538071,0.9238578680203046,0.751269035532995,1.5558375634517767,2.0583756345177666,0.08883248730964467,2109,4497,2109/4497,958,1172,958/1172,653,1744
11,101.0,翻車魚丸,11,102.0,404,.465,0.752,1.688118811881188,.374*,15.074257425742575,1.2871287128712872,4.685643564356436,2.732673267326733,0.8589108910891089,0.6287128712871287,1.683168316831683,2.227722772277228,0.1806930693069307,2259,4858,2259/4858,890,1184,890/1184,682,1824
12,92.0,鯉魚王,12,100.0,405,.454,0.8059999999999999,1.85679012345679,.368,14.039506172839506,1.1876543209876542,4.237037037037037,3.185185185185185,1.123456790123457,0.6493827160493827,1.6049382716049383,2.3925925925925924,0.1259259259259259,2006,4414,2006/4414,922,1144,922/1144,752,2042
13,89.0,Sea Cucumber,13,89.5,397,.468,0.777,1.7329974811083124,.377,15.594458438287154,1.0730478589420656,4.458438287153652,3.5692695214105794,0.7984886649874056,0.5743073047858942,2.093198992443325,2.2670025188916876,0.16120906801007556,2254,4812,2254/4812,995,1281,995/1281,688,1823
14,87.5,Mermaid,13,89.5,399,.469*,0.8370000000000001,1.3859649122807018,.343,14.558897243107769,1.368421052631579,4.12781954887218,3.1278195488721803,0.7769423558897243,0.7769423558897243,1.8045112781954886,2.31077694235589,0.13283208020050125,2071,4416,2071/4416,1114,1331,1114/1331,553,1613
15,86.0,透抽,15,82.0,389,.470,0.778,1.6118251928020566,.369,16.544987146529564,1.0,4.300771208226221,3.4344473007712084,0.8277634961439588,0.6246786632390745,2.0154241645244215,2.2082262210796917,0.13881748071979436,2300,4896,2300/4896,1209,1553,1209/1553,627,1700
16,80.0,吻仔魚去頭去尾留中段,16,70.0,350,.481,0.779,1.18,.330,14.354285714285714,1.0942857142857143,3.862857142857143,2.9914285714285715,0.7428571428571429,0.7057142857142857,1.6714285714285715,1.9028571428571428,0.12,1853,3852,1853/3852,905,1162,905/1162,413,1250
