,New Total Points,Team Name,Old Rank,Old Total Points,GP*,FG%,FT%,3PTM_x,3PT%,PTS,OREB,DREB,AST,ST,BLK,TO,PF,DD,FGM分子,FGM分母,FGM/A*,FTM分子,FTM分母,FTM/A*,3PTM_y,3PTA*
1,138.5,Sea Horse,1,140.5,608,.473*,.785,1.824013157894737,0.375,16.998355263157894,1.4210526315789473,4.9292763157894735,3.2976973684210527,0.8980263157894737,0.6233552631578947,1.8980263157894737,2.0460526315789473,0.17105263157894737,3913,8272,3913/8272,1400,1784,1400/1784,1109,2955
2,137.0,Shark,2,137.0,609,.489,.815,1.4269293924466337,0.35600000000000004,16.92775041050903,1.2331691297208538,4.535303776683087,4.042692939244663,1.0541871921182266,0.6091954022988506,1.7717569786535303,2.180623973727422,0.1625615763546798,3768,7713,3768/7713,1904,2335,1904/2335,869,2444
3,130.5,STaNo. 1水嫩嫩鮭魚生魚片,3,128.0,601,.488,.781*,1.6655574043261232,0.384,16.389351081530783,1.3710482529118135,4.72712146422629,3.281198003327787,0.9034941763727121,0.5424292845257903,1.800332778702163,2.131447587354409,0.17304492512479203,3610,7403,3610/7403,1629,2086,1629/2086,1001,2608
4,126.0,Sponge,4,127.0,607,.473*,.781*,1.8319604612850082,0.38,15.42339373970346,1.014827018121911,4.764415156507414,3.3805601317957166,0.9258649093904449,0.7347611202635914,1.8220757825370675,2.14662273476112,0.1614497528830313,3369,7124,3369/7124,1512,1936,1512/1936,1112,2924
5,122.0,Sea Urchin,6,123.5,604,.509,.741,0.8377483443708609,0.391,12.612582781456954,1.5827814569536425,4.48841059602649,3.6390728476821192,1.0066225165562914,0.6672185430463576,1.8112582781456954,2.1705298013245033,0.1605960264900662,2884,5668,2884/5668,1344,1814,1344/1814,506,1293
6,115.0,Sea Weed,7,115.0,589,.485,.791,1.2444821731748728,0.355,14.794567062818336,1.366723259762309,4.34634974533107,4.122241086587437,1.0950764006791172,0.6604414261460102,1.9049235993208828,2.33786078098472,0.1833616298811545,3309,6818,3309/6818,1363,1724,1363/1724,733,2065
7,114.0,JS Shrimp,5,125.0,631,.467*,.804,1.8858954041204437,0.37200000000000005,16.705229793977814,1.2202852614896988,4.538827258320127,3.5118858954041206,0.8985736925515055,0.5911251980982567,1.94770206022187,2.3026941362916005,0.179080824088748,3814,8164,3814/8164,1723,2143,1723/2143,1190,3197
8,110.0,Oysters,8,112.0,606,.463,.842,2.4504950495049505,0.39799999999999996,16.957095709570957,0.8960396039603961,4.235973597359736,3.866336633663366,0.9686468646864687,0.41914191419141916,1.9834983498349834,2.17986798679868,0.11551155115511551,3721,8037,3721/8037,1349,1602,1349/1602,1485,3733
9,108.0,鯉魚王,9,110.0,613,.457,.803,1.8629690048939642,0.37799999999999995,13.615008156606851,1.166394779771615,4.402936378466558,3.205546492659054,1.101141924959217,0.6704730831973899,1.5938009787928222,2.4257748776508974,0.1370309951060359,2965,6487,2965/6487,1274,1586,1274/1586,1142,3019
10,106.5,Little Whale,12,98.5,578,.468*,.811,1.6003460207612457,0.37,14.910034602076125,1.1643598615916955,4.22318339100346,3.0536332179930796,0.9394463667820069,0.7283737024221453,1.6159169550173011,2.0,0.09688581314878893,3148,6732,3148/6732,1397,1723,1397/1723,925,2501
11,104.5,翻車魚丸,10,105.5,610,.468*,.757,1.7393442622950819,0.374,15.777049180327868,1.3,4.859016393442623,3.001639344262295,0.8836065573770492,0.6065573770491803,1.79672131147541,2.259016393442623,0.20163934426229507,3557,7604,3557/7604,1449,1914,1449/1914,1061,2834
12,104.0,螃蟹,11,105.0,608,.467*,.782,1.618421052631579,0.365,15.598684210526315,1.4375,5.110197368421052,3.804276315789474,0.8766447368421053,0.45230263157894735,1.949013157894737,2.3108552631578947,0.2713815789473684,3506,7508,3506/7508,1488,1902,1488/1902,984,2699
13,100.0,Sea Cucumber,13,98.0,603,.467*,.790,1.7595356550580432,0.382,15.18407960199005,1.175787728026534,4.466003316749585,3.308457711442786,0.8888888888888888,0.6533996683250415,1.912106135986733,2.275290215588723,0.16086235489220563,3338,7149,3338/7149,1419,1797,1419/1797,1061,2776
14,90.0,Mermaid,14,96.0,607,.471,.829,1.385502471169687,0.349,14.390444810543658,1.3476112026359144,4.107084019769357,3.056013179571664,0.729818780889621,0.6985172981878089,1.728171334431631,2.2224052718286655,0.13179571663920922,3143,6678,3143/6678,1608,1940,1608/1940,841,2407
15,88.0,透抽,15,87.0,601,.474,.784,1.6206322795341097,0.36200000000000004,16.876871880199666,1.0415973377703827,4.251247920133111,3.487520798668885,0.8635607321131448,0.6073211314475874,1.9650582362728786,2.1713810316139766,0.129783693843594,3654,7706,3654/7706,1861,2374,1861/2374,974,2693
16,74.0,吻仔魚去頭去尾留中段,16,60.0,479,.484,.769,1.1064718162839249,0.33399999999999996,13.835073068893529,1.0292275574112735,3.6889352818371606,3.0041753653444676,0.7536534446764092,0.6889352818371608,1.6722338204592901,1.8768267223382047,0.11064718162839249,2463,5094,2463/5094,1171,1522,1171/1522,530,1589
