,New Total Points,Team Name,Old Rank,Old Total Points,GP*,FG%,FT%,3PTM_x,3PT%,PTS,OREB,DREB,AST,ST,BLK,TO,PF,DD,FGM分子,FGM分母,FGM/A*,FTM分子,FTM分母,FTM/A*,3PTM_y,3PTA*
1,147.5,Sea Horse,1,148.5,287,.478,.790*,1.9547038327526132,0.38299999999999995,17.975609756097562,1.240418118466899,5.188153310104529,3.4111498257839723,0.9303135888501742,0.6097560975609756,1.951219512195122,2.0278745644599305,0.17073170731707318,1947,4077,1947/4077,704,891,704/891,561,1464
2,136.0,Sponge,2,136.0,279,.475*,.780*,1.935483870967742,0.392,15.939068100358423,1.050179211469534,4.853046594982079,3.229390681003584,0.9032258064516129,0.7670250896057348,1.8673835125448028,2.150537634408602,0.15412186379928317,1601,3370,1601/3370,705,904,705/904,540,1376
3,129.0,Sea Urchin,4,127.5,288,.499,.777,0.9097222222222222,0.387,13.989583333333334,1.53125,4.59375,3.96875,0.9097222222222222,0.6701388888888888,1.9236111111111112,2.295138888888889,0.18055555555555555,1489,2985,1489/2985,789,1016,789/1016,262,677
4,127.5,JS Shrimp,5,127.0,284,.471,.780*,1.806338028169014,0.38,16.12323943661972,1.4577464788732395,4.616197183098592,3.5598591549295775,0.8063380281690141,0.6232394366197183,1.8838028169014085,2.2711267605633805,0.23591549295774647,1656,3516,1656/3516,754,967,754/967,513,1350
5,126.5,Little Whale,3,128.0,287,.475*,.815,1.7282229965156795,0.381,15.205574912891986,1.1777003484320558,4.43205574912892,3.034843205574913,0.9198606271777003,0.8222996515679443,1.5644599303135889,2.1010452961672472,0.10801393728222997,1581,3331,1581/3331,706,866,706/866,496,1303
6,120.5,Shark,9,109.5,269,.489*,.811,1.4275092936802973,0.37,16.263940520446095,1.1821561338289963,4.4535315985130115,3.9107806691449816,1.0557620817843867,0.6356877323420075,1.7657992565055762,2.423791821561338,0.137546468401487,1621,3316,1621/3316,749,923,749/923,384,1039
7,118.0,Oysters,6,120.0,274,.464,.834,2.321167883211679,0.391,16.273722627737225,1.0401459854014599,4.4489051094890515,3.883211678832117,0.8905109489051095,0.4343065693430657,1.9343065693430657,2.2481751824817517,0.14233576642335766,1626,3506,1626/3506,571,685,571/685,636,1627
8,118.0,Sea Weed,7,118.5,271,.480,.792,1.3468634686346863,0.358,15.173431734317344,1.3136531365313653,4.107011070110701,3.885608856088561,1.154981549815498,0.7011070110701108,1.9261992619926198,2.3653136531365315,0.17712177121771217,1579,3288,1579/3288,589,744,589/744,365,1020
9,110.0,螃蟹,11,105.0,280,.465,.783,1.7214285714285715,0.374,15.253571428571428,1.4642857142857142,4.928571428571429,3.5535714285714284,0.8392857142857143,0.3821428571428571,1.9785714285714286,2.3464285714285715,0.25357142857142856,1582,3400,1582/3400,625,798,625/798,482,1289
10,99.5,鯉魚王,12,100.5,284,.455,.790*,1.8556338028169015,0.379,14.02112676056338,1.2816901408450705,4.204225352112676,3.0422535211267605,1.0880281690140845,0.647887323943662,1.5950704225352113,2.3732394366197185,0.13028169014084506,1409,3095,1409/3095,637,806,637/806,527,1392
11,97.0,STaNo. 1水嫩嫩鮭魚生魚片,8,111.0,313,.469,.756,1.5559105431309903,0.365,16.054313099041533,1.2492012779552715,4.635782747603834,3.623003194888179,0.9329073482428115,0.5559105431309904,1.9840255591054312,2.351437699680511,0.1501597444089457,1828,3901,1828/3901,882,1167,882/1167,487,1333
12,96.5,翻車魚丸,10,105.5,293,.467*,.759,1.7918088737201365,0.386,15.10580204778157,1.1843003412969284,4.348122866894198,2.4812286689419794,0.7918088737201365,0.6109215017064846,1.5733788395904438,2.2286689419795223,0.15358361774744028,1629,3488,1629/3488,643,847,643/847,525,1360
13,94.0,透抽,14,85.0,269,.474,.781,1.58364312267658,0.373,16.550185873605948,1.029739776951673,4.25278810408922,3.579925650557621,0.8252788104089219,0.6059479553903345,2.0111524163568775,2.2118959107806693,0.14869888475836432,1584,3342,1584/3342,858,1099,858/1099,426,1142
14,89.5,Mermaid,13,94.5,288,.467*,.830,1.3715277777777777,0.34600000000000003,14.15625,1.4236111111111112,4.118055555555555,3.0416666666666665,0.8090277777777778,0.7673611111111112,1.7430555555555556,2.420138888888889,0.14583333333333334,1442,3091,1442/3091,798,962,798/962,395,1143
15,84.5,吻仔魚去頭去尾留中段,15,81.5,261,.489*,.791,1.2183908045977012,0.33799999999999997,14.367816091954023,1.103448275862069,3.888888888888889,2.888888888888889,0.7241379310344828,0.685823754789272,1.6973180076628354,1.896551724137931,0.12643678160919541,1371,2802,1371/2802,690,872,690/872,318,940
16,74.0,Sea Cucumber,16,70.0,274,.463,.770,1.6897810218978102,0.375,15.24087591240876,1.0291970802919708,4.562043795620438,3.4051094890510947,0.7846715328467153,0.4854014598540146,2.062043795620438,2.2445255474452557,0.16058394160583941,1521,3285,1521/3285,671,871,671/871,463,1236
