,New Total Points,Team Name,Old Rank,Old Total Points,GP*,FG%,FT%,3PTM_x,3PT%,PTS,OREB,DREB,AST,ST,BLK,TO,PF,DD,FGM分子,FGM分母,FGM/A*,FTM分子,FTM分母,FTM/A*,3PTM_y,3PTA*
1,154.5,Sea Horse,1,157.5,126,.468*,0.787,1.9841269841269842,.392,17.53968253968254,1.3650793650793651,4.9523809523809526,3.5238095238095237,0.9285714285714286,0.5873015873015873,2.0238095238095237,1.9603174603174602,0.1984126984126984,825,1764,825/1764,310,394,310/394,250,638
2,144.0,Little Whale,4,123.5,109,.471,0.818,2.2018348623853212,.409,16.853211009174313,1.055045871559633,4.6422018348623855,3.128440366972477,0.8899082568807339,0.8073394495412844,1.6055045871559632,1.9724770642201834,0.13761467889908258,668,1418,668/1418,261,319,261/319,240,587
3,131.5,Sea Urchin,2,129.5,121,.507,0.7709999999999999,1.0165289256198347,.424,14.074380165289256,1.3305785123966942,5.016528925619835,3.727272727272727,0.9008264462809917,0.8512396694214877,1.9586776859504131,2.4132231404958677,0.1652892561983471,617,1218,617/1218,346,449,346/449,123,290
4,122.5,Sea Weed,3,127.0,127,.465,0.7809999999999999,1.2992125984251968,.337*,14.31496062992126,1.3543307086614174,4.15748031496063,3.5354330708661417,1.1338582677165354,0.7007874015748031,1.858267716535433,2.2440944881889764,0.2047244094488189,689,1481,689/1481,275,352,275/352,165,490
5,121.0,Sponge,6,121.5,120,.463,0.75,1.7833333333333334,.360,16.2,1.175,5.141666666666667,3.2333333333333334,0.9333333333333333,0.875,2.025,2.283333333333333,0.19166666666666668,715,1544,715/1544,300,400,300/400,214,594
6,119.0,螃蟹,5,122.0,121,.457,0.752,1.7768595041322315,.371,15.776859504132231,1.2314049586776858,5.107438016528926,4.190082644628099,1.0495867768595042,0.39669421487603307,2.1487603305785123,2.4132231404958677,0.2809917355371901,706,1544,706/1544,282,375,282/375,215,579
7,113.0,透抽,7,115.0,124,.491,0.769,1.6209677419354838,.385,16.362903225806452,1.0241935483870968,4.258064516129032,3.3951612903225805,0.8790322580645161,0.5161290322580645,2.024193548387097,2.1774193548387095,0.1532258064516129,734,1496,734/1496,360,468,360/468,201,522
8,109.0,Sea Cucumber,9,109.0,116,.473,0.789,1.5603448275862069,.363,15.870689655172415,1.2155172413793103,4.948275862068965,3.5172413793103448,0.7758620689655172,0.5517241379310345,2.206896551724138,2.3620689655172415,0.1896551724137931,669,1413,669/1413,322,408,322/408,181,499
9,106.0,Oysters,8,112.0,120,.452,0.809,2.1666666666666665,.368,15.425,1.0833333333333333,4.458333333333333,3.8333333333333335,0.8166666666666667,0.4666666666666667,1.95,2.408333333333333,0.15,681,1505,681/1505,229,283,229/283,260,706
10,104.5,Shark,11,103.5,121,.468*,0.83,1.3057851239669422,.366,13.884297520661157,1.2148760330578512,4.190082644628099,3.371900826446281,1.1239669421487604,0.628099173553719,1.4793388429752066,2.4628099173553717,0.08264462809917356,629,1345,629/1345,264,318,264/318,158,432
11,101.0,Mermaid,12,99.0,122,.461,0.835,1.4426229508196722,.356,13.87704918032787,1.319672131147541,3.9836065573770494,3.0163934426229506,1.0,0.9426229508196722,1.7540983606557377,2.401639344262295,0.11475409836065574,602,1305,602/1305,313,375,313/375,176,495
12,100.5,STaNo. 1水嫩嫩鮭魚生魚片,9,109.0,129,.460,0.733,1.6589147286821706,.361*,16.24031007751938,1.1395348837209303,4.232558139534884,3.5736434108527133,0.9457364341085271,0.5116279069767442,1.945736434108527,2.2325581395348837,0.12403100775193798,759,1651,759/1651,363,495,363/495,214,592
13,94.5,JS Shrimp,13,93.0,115,.449,0.73,1.4956521739130435,.337*,14.97391304347826,1.6695652173913043,4.956521739130435,3.5043478260869567,0.8347826086956521,0.591304347826087,2.0956521739130434,2.408695652173913,0.25217391304347825,626,1394,626/1394,298,408,298/408,172,511
14,93.0,鯉魚王,14,92.5,121,.446,0.762,1.677685950413223,.361*,13.62809917355372,1.2314049586776858,4.471074380165289,3.0661157024793386,1.1487603305785123,0.5785123966942148,1.743801652892562,2.520661157024793,0.1487603305785124,579,1299,579/1299,288,378,288/378,203,562
15,81.0,吻仔魚去頭去尾留中段,16,76.0,112,.476,0.763,1.1875,.331,12.964285714285714,1.1517857142857142,3.7589285714285716,2.375,0.7767857142857143,0.6875,1.4732142857142858,1.8660714285714286,0.08928571428571429,531,1116,531/1116,257,337,257/337,133,402
16,73.0,翻車魚丸,15,78.0,127,.462,0.747,1.6614173228346456,.373,14.0,1.015748031496063,3.8503937007874014,2.6377952755905514,0.6929133858267716,0.4409448818897638,1.6614173228346456,2.236220472440945,0.11811023622047244,645,1396,645/1396,277,371,277/371,211,566
