,New Total Points,Team Name,Old Rank,Old Total Points,GP*,FG%,FT%,3PTM_x,3PT%,PTS,OREB,DREB,AST,ST,BLK,TO,PF,DD,FGM分子,FGM分母,FGM/A*,FTM分子,FTM分母,FTM/A*,3PTM_y,3PTA*
1,140.0,Sea Horse,1,139.5,363,.482*,.787*,1.8925619834710743,.381,17.68870523415978,1.2837465564738293,5.0440771349862255,3.391184573002755,0.9421487603305785,0.5977961432506887,2.0110192837465566,2.0633608815426996,0.1652892561983471,2444,5067,2444/5067,846,1075,846/1075,687,1803
2,136.0,JS Shrimp,2,133.0,354,.476,.789,1.8785310734463276,.382,16.73446327683616,1.3587570621468927,4.728813559322034,3.6779661016949152,0.827683615819209,0.6186440677966102,1.9491525423728813,2.288135593220339,0.2231638418079096,2137,4493,2137/4493,985,1249,985/1249,665,1741
3,131.0,Sea Urchin,3,132.5,364,.502,.775,0.9065934065934066,.383,13.73076923076923,1.543956043956044,4.513736263736264,3.923076923076923,0.9423076923076923,0.6318681318681318,1.8736263736263736,2.197802197802198,0.17582417582417584,1859,3704,1859/3704,950,1226,950/1226,330,861
4,129.0,Shark,4,127.5,349,.493,.809,1.4068767908309456,.366,16.550143266475644,1.2005730659025788,4.446991404011461,3.988538681948424,1.0687679083094557,0.6332378223495702,1.7908309455587392,2.315186246418338,0.1489971346704871,2138,4333,2138/4333,1009,1247,1009/1247,491,1340
5,127.5,Sponge,5,126.5,360,.473*,.785,1.9027777777777777,.390,15.572222222222223,0.9944444444444445,4.761111111111111,3.261111111111111,0.8833333333333333,0.7416666666666667,1.9166666666666667,2.1666666666666665,0.14444444444444443,2011,4249,2011/4249,899,1145,899/1145,685,1756
6,121.0,Sea Weed,8,116.5,349,.482*,.787*,1.3094555873925502,.360,15.200573065902578,1.3782234957020056,4.28080229226361,3.8767908309455588,1.148997134670487,0.7163323782234957,1.848137535816619,2.372492836676218,0.1833810888252149,2033,4217,2033/4217,782,994,782/994,457,1271
7,120.5,Little Whale,7,119.0,353,.474*,.813,1.6855524079320112,.380,14.963172804532578,1.158640226628895,4.354107648725212,2.9943342776203967,0.9150141643059491,0.7563739376770539,1.5410764872521245,2.0623229461756374,0.09348441926345609,1912,4036,1912/4036,863,1061,863/1061,595,1565
8,118.0,Oysters,9,114.0,341,.462,.840,2.346041055718475,.391,16.331378299120235,1.0263929618768328,4.442815249266862,3.9208211143695015,0.9208211143695014,0.4310850439882698,1.9296187683284458,2.219941348973607,0.1348973607038123,2016,4365,2016/4365,737,877,737/877,800,2044
9,110.5,STaNo. 1水嫩嫩鮭魚生魚片,6,122.0,386,.474*,.766,1.6191709844559585,.370*,16.650259067357513,1.310880829015544,4.746113989637306,3.645077720207254,0.9222797927461139,0.5492227979274611,1.9974093264248705,2.3108808290155443,0.17616580310880828,2338,4931,2338/4931,1126,1470,1126/1470,625,1691
10,106.0,螃蟹,10,104.5,356,.469,.769,1.648876404494382,.373,15.370786516853933,1.5280898876404494,4.910112359550562,3.50561797752809,0.8735955056179775,0.4297752808988764,1.9185393258426966,2.351123595505618,0.27247191011235955,2042,4355,2042/4355,801,1042,801/1042,587,1575
11,100.0,翻車魚丸,10,104.5,366,.468,.751,1.715846994535519,.379,15.12295081967213,1.273224043715847,4.590163934426229,2.6748633879781423,0.8360655737704918,0.6229508196721312,1.6420765027322404,2.23224043715847,0.1721311475409836,2050,4385,2050/4385,807,1075,807/1075,628,1658
12,91.0,鯉魚王,12,102.0,365,.452,.797,1.8712328767123287,.370*,13.893150684931507,1.1972602739726028,4.2,3.0931506849315067,1.115068493150685,0.6383561643835617,1.6082191780821917,2.4136986301369863,0.1232876712328767,1791,3964,1791/3964,806,1011,806/1011,683,1846
13,90.0,Mermaid,13,92.5,360,.470,.834,1.3888888888888888,.345,14.536111111111111,1.3833333333333333,4.166666666666667,3.113888888888889,0.8027777777777778,0.7583333333333333,1.7916666666666667,2.3694444444444445,0.14166666666666666,1858,3957,1858/3957,1017,1219,1017/1219,500,1448
14,88.5,透抽,14,81.5,336,.473*,.781,1.6041666666666667,.370*,16.660714285714285,0.9910714285714286,4.2648809523809526,3.580357142857143,0.8333333333333334,0.6488095238095238,2.0327380952380953,2.244047619047619,0.14285714285714285,1997,4223,1997/4223,1065,1363,1065/1363,539,1456
15,80.0,Sea Cucumber,15,79.5,354,.467,.771,1.6807909604519775,.369,15.463276836158192,1.073446327683616,4.53954802259887,3.5338983050847457,0.7796610169491526,0.556497175141243,2.073446327683616,2.251412429378531,0.17231638418079095,1991,4262,1991/4262,897,1163,897/1163,595,1614
16,79.0,吻仔魚去頭去尾留中段,16,73.0,316,.484,.782,1.2088607594936709,.330,14.474683544303797,1.0727848101265822,3.8512658227848102,2.9873417721518987,0.7310126582278481,0.7056962025316456,1.6803797468354431,1.9272151898734178,0.12658227848101267,1679,3471,1679/3471,834,1066,834/1066,382,1159
