,New Total Points,Team Name,Old Rank,Old Total Points,GP*,FG%,FT%,3PTM_x,3PT%,PTS,OREB,DREB,AST,ST,BLK,TO,PF,DD,FGM分子,FGM分母,FGM/A*,FTM分子,FTM分母,FTM/A*,3PTM_y,3PTA*
1,149.0,Sea Horse,1,153.5,200,.474*,.789,2.105,.393*,18.11,1.2,5.025,3.38,0.905,0.59,1.95,1.965,0.165,1350,2850,1350/2850,501,635,501/635,421,1071
2,142.0,Little Whale,2,143.5,201,.473,.796,1.8407960199004976,.390,15.64676616915423,1.1741293532338308,4.472636815920398,3.1343283582089554,0.9104477611940298,0.8258706467661692,1.5522388059701493,2.1393034825870645,0.11940298507462686,1139,2407,1139/2407,497,624,497/624,370,949
3,134.0,Sponge,5,125.5,186,.474*,.762*,1.8225806451612903,.378,15.827956989247312,1.1344086021505377,5.010752688172043,3.053763440860215,0.8924731182795699,0.8440860215053764,1.9623655913978495,2.129032258064516,0.1774193548387097,1073,2264,1073/2264,459,602,459/602,339,896
4,130.5,Sea Weed,3,133.0,198,.481,.795,1.3888888888888888,.362*,15.015151515151516,1.3333333333333333,4.090909090909091,3.7373737373737375,1.1666666666666667,0.702020202020202,1.8535353535353536,2.2777777777777777,0.18686868686868688,1136,2362,1136/2362,426,536,426/536,275,759
5,127.0,螃蟹,4,129.0,193,.455*,.788,1.7927461139896372,.370*,15.549222797927461,1.3212435233160622,4.963730569948186,3.8963730569948187,0.9326424870466321,0.3471502590673575,1.9896373056994818,2.321243523316062,0.26424870466321243,1092,2400,1092/2400,471,598,471/598,346,935
6,122.5,Sea Urchin,6,123.0,197,.502,.776,0.9390862944162437,.393*,13.857868020304569,1.4416243654822336,4.812182741116751,3.7258883248730963,0.9035532994923858,0.7614213197969543,1.9187817258883249,2.4213197969543145,0.15736040609137056,1001,1993,1001/1993,543,700,543/700,185,471
7,116.5,Oysters,8,110.0,191,.455*,.829,2.1727748691099475,.379,15.293193717277488,1.0418848167539267,4.439790575916231,3.774869109947644,0.8481675392670157,0.4083769633507853,1.9162303664921465,2.261780104712042,0.13612565445026178,1064,2341,1064/2341,378,456,378/456,415,1095
8,115.0,JS Shrimp,7,113.5,187,.471,.759,1.6577540106951871,.365,15.705882352941176,1.5614973262032086,4.850267379679145,3.5614973262032086,0.8128342245989305,0.6470588235294118,2.0106951871657754,2.3636363636363638,0.25133689839572193,1069,2270,1069/2270,489,644,489/644,310,850
9,113.0,透抽,10,106.5,186,.482,.780,1.6666666666666667,.385,16.817204301075268,1.0268817204301075,4.268817204301075,3.586021505376344,0.8387096774193549,0.6129032258064516,2.0913978494623655,2.2688172043010755,0.16129032258064516,1109,2303,1109/2303,600,769,600/769,310,806
10,104.0,Shark,13,99.0,192,.477,.820,1.3229166666666667,.361,14.541666666666666,1.2083333333333333,4.270833333333333,3.4322916666666665,1.0833333333333333,0.671875,1.6197916666666667,2.4947916666666665,0.109375,1037,2175,1037/2175,464,566,464/566,254,704
11,99.5,Mermaid,10,106.5,202,.466*,.825,1.4356435643564356,.358,14.326732673267326,1.4306930693069306,4.103960396039604,2.9702970297029703,0.8861386138613861,0.8712871287128713,1.7425742574257426,2.376237623762376,0.13366336633663367,1022,2191,1022/2191,560,679,560/679,290,811
12,97.5,鯉魚王,12,103.5,198,.450,.793,1.7727272727272727,.370*,13.883838383838384,1.2424242424242424,4.292929292929293,2.95959595959596,1.1111111111111112,0.5656565656565656,1.6767676767676767,2.323232323232323,0.12121212121212122,973,2161,973/2161,452,570,452/570,351,948
13,95.5,STaNo. 1水嫩嫩鮭魚生魚片,9,108.0,211,.466*,.748,1.5924170616113744,.368,15.739336492890995,1.1421800947867298,4.454976303317536,3.5545023696682465,0.9052132701421801,0.47393364928909953,2.023696682464455,2.241706161137441,0.13270142180094788,1210,2599,1210/2599,565,755,565/755,336,912
14,79.0,Sea Cucumber,15,70.5,181,.465,.762*,1.6022099447513811,.362*,15.535911602209945,1.1104972375690607,4.640883977900552,3.552486187845304,0.7569060773480663,0.5027624309392266,2.1712707182320443,2.303867403314917,0.16022099447513813,1023,2198,1023/2198,476,625,476/625,290,801
15,77.0,吻仔魚去頭去尾留中段,16,69.0,174,.491,.775,1.264367816091954,.353,13.89080459770115,1.0689655172413792,3.7471264367816093,2.6091954022988504,0.7586206896551724,0.6666666666666666,1.6264367816091954,1.7758620689655173,0.09770114942528736,885,1804,885/1804,427,551,427/551,220,623
16,66.0,翻車魚丸,14,74.0,206,.452,.752,1.6019417475728155,.363,13.815533980582524,1.1359223300970873,3.9223300970873787,2.4320388349514563,0.7524271844660194,0.6067961165048543,1.5388349514563107,2.266990291262136,0.12135922330097088,1041,2302,1041/2302,434,577,434/577,330,908
